setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps,sigma_true,window,r2_21,rmse21_full,rmse21_cv,b21,bg1,bg2,bg11,dev
8,mi_concept,3.162277660168379,1.0,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.051951809166915,364.0945755317696,360.26577905524965,-5253.95195346815,1.0,1.0208333333333333,1.0208333333333333,1.025
9,mi_concept,3.1622776601683795e-05,1.0,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.2585118270392144,313.52077409563896,350.5427573383768,31.68648999648845,56.895833333333336,48.4375,32.541666666666664,41.275
9,mi_concept,0.0001,1.0,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.3081030776950577,302.8551115508883,336.489023345699,44.634416597562186,42.41666666666666,33.25,23.33333333333333,27.538541666666664
9,mi_concept,0.0003162277660168,1.0,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.1791380484571572,329.874899968921,377.6558756859989,45.72839677409587,26.010416666666668,23.78125,14.4375,17.6625
9,mi_concept,0.001,1.0,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.1836576127181179,328.9655213336182,383.56398168216657,79.08050897290784,16.104166666666668,14.260416666666666,8.71875,10.872916666666663
9,mi_concept,0.0031622776601683,1.0,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.1089861897320746,343.6817146071955,383.2458054047587,98.1082222323919,9.59375,8.604166666666666,5.291666666666667,6.695833333333335
9,mi_concept,0.01,1.0,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.0909551306135403,347.1417661155305,388.4753937428184,154.09230652215786,5.65625,5.302083333333333,3.21875,3.9895833333333335
9,mi_concept,0.0316227766016837,1.0,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.0003350259794502,364.0335798516672,363.3941588564124,28.712401669422977,2.375,2.8125,2.145833333333333,2.4072916666666666
9,mi_concept,0.0999999999999999,1.0,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.0069247069130756,364.0945755317696,367.871189616303,-215.3006111442961,1.4583333333333333,1.6145833333333333,1.3229166666666667,1.625
9,mi_concept,0.3162277660168379,1.0,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.0277475061476036,359.0076819035347,365.24697447714055,963.256587970959,1.2291666666666667,1.2708333333333333,1.1145833333333333,1.2614583333333331
9,mi_concept,1.0,1.0,10.0,0.1,,0.5,True,0.2,exemplar_mean,6.740701163694991e-06,364.0933484033373,372.1127259339865,32.955214216351074,1.0625,1.0625,1.0520833333333333,1.0708333333333333
9,mi_concept,3.162277660168379,1.0,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.1077032640640306,364.0945755317696,360.26577905524965,-7091.143345960212,1.0104166666666667,1.0208333333333333,1.0520833333333333,1.0208333333333333
10,mi_concept,3.1622776601683795e-05,1.0,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.3811022795628168,286.4333947391235,306.88499052961635,58.44893810534411,39.895833333333336,33.927083333333336,23.979166666666668,28.25520833333333
10,mi_concept,0.0001,1.0,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.4348900433431423,273.70371252542856,291.626844883435,85.68428045124436,25.666666666666668,21.604166666666668,15.458333333333334,19.260416666666664
10,mi_concept,0.0003162277660168,1.0,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.3274289607233016,298.59552176113783,336.2627775526131,116.12638047193671,17.166666666666668,15.53125,10.552083333333334,12.795833333333334
10,mi_concept,0.001,1.0,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.1814326822980643,329.4135118901338,382.9919080113461,119.56758189049803,12.0,9.604166666666666,6.90625,8.080208333333333
10,mi_concept,0.0031622776601683,1.0,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.1846157176530955,328.77241852046245,383.3148406966324,159.50412172105504,7.8125,7.010416666666667,4.208333333333333,5.29375
10,mi_concept,0.01,1.0,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.0324191923198195,358.144124959052,375.3413452264685,126.84195105415296,3.875,4.427083333333333,2.708333333333333,3.3708333333333327
10,mi_concept,0.0316227766016837,1.0,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.0002407750322997,364.0507404514206,368.44029607428575,21.13519082634739,2.21875,2.677083333333333,2.020833333333333,2.1875
10,mi_concept,0.0999999999999999,1.0,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.0228104438263175,364.0945755317696,360.26577905524965,-555.115226028466,1.34375,1.5729166666666667,1.3645833333333333,1.4760416666666667
10,mi_concept,0.3162277660168379,1.0,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.0479824046339064,364.0945755317696,360.26577905524965,-1198.3546409338755,1.0729166666666667,1.1770833333333333,1.125,1.1833333333333331
10,mi_concept,1.0,1.0,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.0011898880759807,364.0945755317696,378.22576373178265,-399.8394177104796,1.03125,1.0416666666666667,1.0208333333333333,1.0666666666666669
10,mi_concept,3.162277660168379,1.0,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.0460879728066374,364.0945755317696,360.26577905524965,-4900.476038741099,1.0,1.03125,1.0208333333333333,1.0239583333333333
11,mi_concept,3.1622776601683795e-05,1.0,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.2661961851963822,311.89196835885184,345.1807213922173,32.30870873402955,54.46875,45.802083333333336,32.520833333333336,42.565625
11,mi_concept,0.0001,1.0,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.2517807094883471,314.940606217812,353.8842390650105,42.96744188916448,39.208333333333336,35.135416666666664,21.541666666666668,27.759375
11,mi_concept,0.0003162277660168,1.0,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.198811021008116,325.89799750665605,370.2930494740563,54.87109446019489,25.03125,21.42708333333333,13.802083333333334,17.46458333333333
11,mi_concept,0.001,1.0,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.1289093917761984,339.8176047043066,384.1541680943407,67.26011483798847,16.041666666666668,13.697916666666666,8.53125,10.946875
