metric,rule,setting,world_EIGs,V_prior,alpha_prior,beta_prior,sd_epsilon,sigma_true,eps_fixed,bg_1,bg_2,bg_3,bg_4,bg_5,bg_6,bg_7,bg_8,bg_9,bg_10,bg_11,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10,r2_21_reeval,rmse21_cv_reeval,b21_reeval,r2_21_grid,rmse21_cv_grid,hab,dis,r2_mc_sd,r2_mc_lo,r2_mc_hi,rollouts,pairs,seed,window,selected_from,bg_se_1,bg_se_2,bg_se_3,bg_se_4,bg_se_5,bg_se_6,bg_se_7,bg_se_8,bg_se_9,bg_se_10,bg_se_11,dev_se_1,dev_se_2,dev_se_3,dev_se_4,dev_se_5,dev_se_6,dev_se_7,dev_se_8,dev_se_9,dev_se_10,bg_se_stim_1,bg_se_stim_2,bg_se_stim_3,bg_se_stim_4,bg_se_stim_5,bg_se_stim_6,bg_se_stim_7,bg_se_stim_8,bg_se_stim_9,bg_se_stim_10,bg_se_stim_11,dev_se_stim_1,dev_se_stim_2,dev_se_stim_3,dev_se_stim_4,dev_se_stim_5,dev_se_stim_6,dev_se_stim_7,dev_se_stim_8,dev_se_stim_9,dev_se_stim_10
mi_concept,r2,16,0.0001,3.0,1.0,0.1,0.5,0.1,,13.462288135593221,12.166737288135593,11.860805084745763,11.597245762711864,11.488983050847457,11.380296610169491,11.295127118644068,11.172881355932203,11.166101694915254,11.05635593220339,11.032838983050848,12.309957627118644,12.08072033898305,12.12436440677966,12.335593220338984,12.245127118644067,12.314406779661017,12.377330508474577,12.323093220338983,12.545550847457626,12.351694915254237,0.8585000349091707,127.78376571838885,558.1815826975316,0.6942378203906184,214.72933642206368,0.8195366843977212,1.1149246279404705,0.015749905293411408,0.8175293376340902,0.8794242826408533,4,1180,5600000,exemplar_mean,shortlist of 6,0.07119148488988954,0.07020559045101414,0.06874153904914813,0.06818315388295845,0.06670129510975908,0.06579438833908777,0.06560057861032474,0.06726219454703344,0.06507606462820274,0.06486996140845286,0.064670489528365,0.0709260733164417,0.0704905920051549,0.07033611133611013,0.0708007611091031,0.07161299011594725,0.07304888936513454,0.0737295238292954,0.07168858325072172,0.07591676519688163,0.07525392712563979,0.06903761391433694,0.07191845290387243,0.0718219045577515,0.0683677954344964,0.06932028320084013,0.06720736654255159,0.06818556657390215,0.06486897952987292,0.066969189326982,0.06463528288067918,0.06527249016680543,0.07094584446035952,0.07421122379534797,0.07559935291236974,0.07462645957944121,0.07421623888986993,0.07860150238102463,0.07924619928148251,0.08160819773967122,0.08322593736043368,0.084603132875037
