setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,cond_r2,cond_rmse,n_cond,within_r2,within_b,bg1,bg2,bg11,dev1,dev5,dev10
0,surprisal_b,0.01,1.0,0.1,0.1,0.1,0.3740134858571463,324.83468366388746,75,,,75.75847374855063,75.30517307150045,73.28952008685248,75.34364520165072,74.39559475991831,73.85224399107248
0,surprisal_b,0.0273841963426436,1.0,0.1,0.1,0.1,0.38010115619300305,323.11122985363335,75,,,69.09600411579339,68.0116581441964,63.37202743157339,68.10308891360974,65.88257357474781,64.64243535797142
0,surprisal_b,0.0749894209332455,1.0,0.1,0.1,0.1,0.39521755115511253,318.77571640189586,75,,,54.61565466981477,52.53578763464833,44.43784577939575,52.70821949343491,48.66693877546776,46.54970775754396
0,surprisal_b,0.2053525026457146,1.0,0.1,0.1,0.1,0.4248179401798065,310.0647096141767,75,,,32.23436200402867,29.83866104582354,22.05688860721399,30.02984907041461,25.83965758043429,23.899016397725173
0,surprisal_b,0.5623413251903491,1.0,0.1,0.1,0.1,0.44877826216682204,302.8160603492828,75,,,13.82629050639383,12.54871826211413,8.97019913584019,12.64516726196153,10.609298867846336,9.751697348826411
0,surprisal_b,1.539926526059492,1.0,0.1,0.1,0.1,0.4525974682073989,301.61374488570436,75,,,5.769658233614781,5.279185839107957,3.952706066055631,5.3138208073752216,4.5455955715541085,4.229899032184734
0,surprisal_b,4.216965034285822,1.0,0.1,0.1,0.1,0.45734801154245935,300.101953454347,75,,,2.791808380921576,2.598497674310589,2.099900761190967,2.6107315753790545,2.314852602030006,2.197123359090369
0,surprisal_b,11.547819846894582,1.0,0.1,0.1,0.1,0.46467279908357856,297.7931323299741,75,,,1.6783082788841508,1.5996884108631095,1.4092572815200748,1.6040765595076574,1.488076139588076,1.443589418783919
0,surprisal_b,31.6227766016838,1.0,0.1,0.1,0.1,0.47154011056423156,295.6319385688768,75,,,1.2550659443480103,1.2235765510568,1.151268649291745,1.2251796719768837,1.1803039357850214,1.163571207784601
0,surprisal,0.01,1.0,0.1,0.1,0.1,0.6979363681106691,407.29263902803655,75,,,25.32286809323485,76.78825258371035,80.0,77.33896096912126,80.0,80.0
0,surprisal,0.0273841963426436,1.0,0.1,0.1,0.1,0.697403220596494,407.29263902803655,75,,,11.051011873467312,71.90176531531456,80.0,73.197849363306,80.0,80.0
0,surprisal,0.0749894209332455,1.0,0.1,0.1,0.1,0.6784207575447895,407.29263902803655,75,,,5.285940931952114,61.58927497316404,80.0,64.11397509404785,80.0,80.0
0,surprisal,0.2053525026457146,1.0,0.1,0.1,0.1,0.616349482395618,407.29263902803655,75,,,3.041092639771636,44.8683869058641,80.0,48.4166812226401,80.0,80.0
0,surprisal,0.5623413251903491,1.0,0.1,0.1,0.1,0.2042483376837065,407.29263902803655,75,,,2.073204102134293,1.3216414136689674,80.0,1.3622445609383338,80.0,80.0
0,surprisal,1.539926526059492,1.0,0.1,0.1,0.1,0.04813284008040678,407.29263902803655,75,,,1.563471578970035,1.1522005763923742,80.0,1.1762390387335993,1.0,66.83333333333333
0,surprisal,4.216965034285822,1.0,0.1,0.1,0.1,0.683875399470328,227.21317136768675,75,,,1.2645957002821449,1.063359972029441,1.0,1.074150034080671,1.0,1.0
0,surprisal,11.547819846894582,1.0,0.1,0.1,0.1,0.6872320504776792,226.0015323180015,75,,,1.1098708185407582,1.024612662159197,1.0,1.0288638570605295,1.0,1.0
0,surprisal,31.6227766016838,1.0,0.1,0.1,0.1,0.6884652364040474,225.55940924977796,75,,,1.0423672130258663,1.0092289662089169,1.0,1.0108232119913856,1.0,1.0
1,surprisal_b,0.01,1.0,0.1,0.1,0.2,0.39555296068827983,318.4341468331596,75,,,74.45463376120783,73.79966414461761,71.43895665823042,73.84631694935096,72.54888213314867,71.91072536721292
1,surprisal_b,0.0273841963426436,1.0,0.1,0.1,0.2,0.40341882963019743,316.13747126900284,75,,,66.01941992371776,64.5200618677193,59.3696411829504,64.62569131153269,61.74283183788679,60.37049193213372
1,surprisal_b,0.0749894209332455,1.0,0.1,0.1,0.2,0.422201718533809,310.576796911699,75,,,48.911554995706304,46.33322462008857,38.42721755941551,46.50979068656611,41.89476647524614,39.86225217308637
1,surprisal_b,0.2053525026457146,1.0,0.1,0.1,0.2,0.45370751271330867,301.0219332610246,75,,,26.100411303322485,23.704483989673733,17.625087633171365,23.858594622555973,20.0725652377012,18.60487841468349
1,surprisal_b,0.5623413251903491,1.0,0.1,0.1,0.2,0.46907234987998647,296.25677305986926,75,,,10.78459963587163,9.706954819722784,7.23681775841175,9.770168206006778,8.182532419010963,7.602949515836335
1,surprisal_b,1.539926526059492,1.0,0.1,0.1,0.2,0.47028189303855983,295.84458261524895,75,,,4.659910594822879,4.250142955375291,3.3369205882373705,4.271175744578353,3.676163837063278,3.4617595807485544
1,surprisal_b,4.216965034285822,1.0,0.1,0.1,0.2,0.47279035750561427,295.02404833241565,75,,,2.386170991180604,2.224398659918893,1.878321629524292,2.23132031533477,2.0022083504627366,1.9207535174088803
