setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps,sigma_true,window,cond_r2,cond_rmse,n_cond,cond_b,bg1,bg2,bg11,dev1,dev5,dev10
4,kl,0.0031622776601683,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.6597406209569593,233.64449915195783,75,71.23587420820348,20.28125,9.0625,4.739583333333333,9.895833333333334,5.666666666666667,5.333333333333333
4,kl,0.01,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.6650866804569592,233.0049329590985,75,119.32052007966205,12.4375,5.854166666666667,3.375,5.979166666666667,4.135416666666667,3.6666666666666665
4,kl,0.0316227766016837,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.6159124996674694,249.45468812723024,75,204.18404257685555,7.427083333333333,4.15625,2.59375,4.739583333333333,2.895833333333333,2.270833333333333
4,kl,0.1,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.560993766589673,266.73712974431373,75,271.260345325817,5.197916666666667,3.3541666666666665,1.6354166666666667,3.020833333333333,1.8125,1.5
4,kl,0.3162277660168379,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.6186402485453496,247.7246617363308,75,476.8379208083357,3.4166666666666665,2.125,1.3125,2.052083333333333,1.3645833333333333,1.34375
5,kl,3.162277660168379e-06,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.2296529581006138,362.41046163127703,75,10.040576681842596,78.86458333333333,77.30208333333333,26.58333333333333,78.91666666666667,36.8125,26.510416666666668
5,kl,1e-05,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.3112044636682615,341.08934052902,75,11.243375877056904,76.98958333333333,68.875,19.77083333333333,71.82291666666667,30.11458333333333,18.36458333333333
5,kl,3.1622776601683795e-05,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.3986448340474155,316.9293558805506,75,12.629640413715196,75.67708333333333,62.708333333333336,15.59375,58.28125,21.58333333333333,14.729166666666666
5,kl,0.0001,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.5778277482782554,260.9536787482729,75,18.548009794707603,66.73958333333333,39.0625,11.645833333333334,39.364583333333336,20.11458333333333,11.84375
5,kl,0.0003162277660168,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.635715486963034,241.23493778176527,75,27.45701198121426,49.125,24.61458333333333,9.885416666666666,25.125,13.510416666666666,9.916666666666666
5,kl,0.001,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.630921818182367,244.93287818851925,75,41.36812835148845,33.052083333333336,16.25,6.78125,17.916666666666668,9.260416666666666,7.729166666666667
5,kl,0.0031622776601683,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.5914833864556582,257.1306279015438,75,73.78874503111106,18.92708333333333,10.885416666666666,4.822916666666667,10.239583333333334,5.677083333333333,5.072916666666667
5,kl,0.01,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.6192129479745464,248.24337584859623,75,112.391994240358,12.791666666666666,6.520833333333333,3.2291666666666665,6.010416666666667,4.229166666666667,3.6041666666666665
5,kl,0.0316227766016837,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.6028574125601855,253.12033564130056,75,199.03820530746088,7.59375,4.479166666666667,2.28125,4.1875,3.052083333333333,2.1875
5,kl,0.1,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.6495581627923892,236.36048495466025,75,286.03292106638634,5.375,2.9791666666666665,1.5729166666666667,2.8125,2.1041666666666665,1.6354166666666667
5,kl,0.3162277660168379,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.6148776576499725,250.47172603785876,75,417.77438091028097,3.71875,2.114583333333333,1.25,1.9270833333333333,1.3645833333333333,1.1354166666666667
6,kl,3.162277660168379e-06,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.3212746749590908,339.7828975125294,75,20.9237618198396,79.82291666666667,71.26041666666667,43.59375,69.19791666666667,50.239583333333336,42.958333333333336
6,kl,1e-05,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.3417079584453296,334.6022010176196,75,15.558456531463108,77.47916666666667,65.63541666666667,29.729166666666668,65.04166666666667,43.4375,28.697916666666668
6,kl,3.1622776601683795e-05,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.4933891774551651,287.1466385756569,75,18.071430233114217,77.11458333333333,55.19791666666666,21.072916666666668,55.79166666666666,29.30208333333333,26.75
6,kl,0.0001,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.6308795822375789,243.8604106357412,75,22.581245055095163,64.42708333333333,37.145833333333336,19.09375,39.708333333333336,22.125,16.208333333333332
6,kl,0.0003162277660168,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.5862701454772228,258.62213784022623,75,30.980084449228347,45.19791666666666,25.02083333333333,10.583333333333334,23.89583333333333,14.96875,12.166666666666666
6,kl,0.001,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.6213745290358318,245.86223747479625,75,45.02076507274331,30.760416666666668,16.927083333333332,7.489583333333333,15.083333333333334,8.458333333333334,8.333333333333334
6,kl,0.0031622776601683,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.6417285114604427,239.1506463134292,75,79.50415877294097,18.55208333333333,9.989583333333334,5.96875,10.583333333333334,6.010416666666667,5.614583333333333
6,kl,0.01,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.6162080608087959,249.9264523314636,75,118.79476279520496,12.041666666666666,6.6875,3.583333333333333,6.708333333333333,4.28125,3.177083333333333
6,kl,0.0316227766016837,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.5725220947792994,263.2633821485351,75,179.62605180811596,7.625,4.989583333333333,2.3229166666666665,4.0625,2.8541666666666665,2.28125
6,kl,0.1,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.6258411282598605,244.2349361519564,75,259.71551587629517,5.666666666666667,3.114583333333333,1.75,2.8541666666666665,1.9479166666666667,1.5833333333333333
6,kl,0.3162277660168379,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.6719373622223218,228.7176858890356,75,433.1750808050354,3.7395833333333335,1.90625,1.1875,1.84375,1.4270833333333333,1.28125
7,kl,3.162277660168379e-06,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.2104356861252583,366.7143582167394,75,9.272470898408631,78.88541666666667,77.73958333333333,25.1875,77.59375,35.28125,26.17708333333333
7,kl,1e-05,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.3365615074161218,334.5023297523243,75,11.52557646606972,78.6875,68.3125,18.5,70.5625,27.83333333333333,19.55208333333333
7,kl,3.1622776601683795e-05,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.4040708364024543,316.68315352583926,75,13.472053611056475,73.89583333333333,58.28125,16.229166666666668,60.88541666666666,22.604166666666668,16.364583333333332
7,kl,0.0001,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.4994646122923974,286.79360600813226,75,17.01629610600031,66.17708333333333,44.520833333333336,12.083333333333334,42.69791666666666,19.67708333333333,11.354166666666666
7,kl,0.0003162277660168,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.622126633199169,248.0274643824388,75,24.22608670440265,53.22916666666666,25.135416666666668,9.8125,24.53125,14.6875,9.677083333333334
7,kl,0.001,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.649808443580845,238.4637966433035,75,43.31511521747245,32.447916666666664,14.03125,6.53125,17.354166666666668,8.947916666666666,7.40625
7,kl,0.0031622776601683,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.5692650144650283,263.98753253027996,75,68.67014949797257,19.291666666666668,12.291666666666666,4.572916666666667,9.479166666666666,5.739583333333333,5.34375
7,kl,0.01,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.6297826213502327,244.52179573202497,75,112.91062083897314,12.625,7.34375,3.25,6.1875,4.635416666666667,3.9895833333333335
7,kl,0.0316227766016837,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.5981852387468886,253.63154826532931,75,180.69893098076588,7.916666666666667,4.90625,2.2916666666666665,4.114583333333333,2.71875,2.302083333333333
7,kl,0.1,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.6355383766714683,242.73843878334188,75,329.9124782168596,4.927083333333333,2.895833333333333,1.8020833333333333,3.0104166666666665,1.8229166666666667,1.84375
7,kl,0.3162277660168379,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.6845258790084733,224.31318449149353,75,475.33528214938855,3.5625,1.9375,1.2708333333333333,2.09375,1.5,1.2395833333333333
8,kl,3.162277660168379e-06,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.2556202356976758,355.77535728710933,75,35.124223551428834,79.98958333333333,78.94791666666667,61.083333333333336,77.52083333333333,70.76041666666667,65.85416666666667
8,kl,1e-05,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.3189518169575989,341.26864389403084,75,27.22578559367447,79.05208333333333,71.0625,48.645833333333336,72.08333333333333,61.46875,48.91666666666666
8,kl,3.1622776601683795e-05,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.4051183333362977,315.9047012049382,75,25.26009794232797,72.36458333333333,63.145833333333336,39.395833333333336,69.20833333333333,43.958333333333336,38.864583333333336
8,kl,0.0001,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.474749381560841,294.82378254183544,75,22.407263502873576,66.23958333333333,52.989583333333336,23.92708333333333,47.63541666666666,34.802083333333336,28.760416666666668
8,kl,0.0003162277660168,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.5846465954054061,258.78736745755566,75,30.854969399029446,50.0,32.8125,18.53125,32.083333333333336,23.40625,17.666666666666668
8,kl,0.001,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.6051256231820425,252.07140471289603,75,45.264638013616114,34.020833333333336,20.53125,11.3125,23.572916666666668,11.90625,11.0
8,kl,0.0031622776601683,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.6655360078890269,231.9188684854521,75,76.24665742577582,20.78125,11.6875,6.3125,12.270833333333334,8.46875,6.697916666666667
8,kl,0.01,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.609453316416571,249.74359859207215,75,115.8680009021152,13.0625,7.947916666666667,3.9375,7.947916666666667,4.802083333333333,3.7395833333333335
8,kl,0.0316227766016837,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.6604002576660406,232.00993943504128,75,181.45330080635915,8.447916666666666,4.90625,2.2604166666666665,5.114583333333333,3.21875,2.5416666666666665
8,kl,0.1,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.6462756596211962,237.02813076601473,75,274.03018988511906,5.583333333333333,3.4791666666666665,1.7291666666666667,3.3125,2.145833333333333,1.84375
8,kl,0.3162277660168379,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.690507445553115,222.69755781753597,75,461.552550117134,3.7291666666666665,2.052083333333333,1.375,2.583333333333333,1.7708333333333333,1.40625
9,kl,3.162277660168379e-06,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.2411285090037647,357.57902950932635,75,27.51463035431411,79.875,78.78125,58.5,78.19791666666667,68.29166666666667,61.54166666666666
9,kl,1e-05,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.2665471314519182,354.16593547201506,75,17.7754836289291,77.89583333333333,73.98958333333333,38.21875,73.85416666666667,50.239583333333336,45.833333333333336
9,kl,3.1622776601683795e-05,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.3529340144545986,330.6733873876314,75,14.937023841473334,76.36458333333333,68.89583333333333,26.104166666666668,70.04166666666667,39.26041666666666,30.08333333333333
9,kl,0.0001,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.4683920620852331,296.7348287397914,75,17.020083138700553,71.42708333333333,54.177083333333336,17.8125,52.09375,29.916666666666668,20.25
9,kl,0.0003162277660168,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.5554955695320573,269.470635920832,75,26.2095442601226,52.44791666666666,33.28125,13.416666666666666,35.479166666666664,19.197916666666668,12.59375
9,kl,0.001,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.5558704717943999,267.54394089756477,75,34.91421306791611,37.5,24.46875,9.197916666666666,22.65625,12.760416666666666,9.791666666666666
9,kl,0.0031622776601683,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.5773091246526091,260.0289432090343,75,66.72554094072902,21.21875,13.416666666666666,5.989583333333333,15.6875,8.510416666666666,5.9375
9,kl,0.01,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.5626283642173268,266.5964240017849,75,96.71752165777151,13.78125,9.614583333333334,3.875,9.020833333333334,4.96875,3.9375
9,kl,0.0316227766016837,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.5264127567667677,277.3290279791186,75,173.78191353505926,7.90625,5.6875,2.53125,6.166666666666667,2.9375,2.4479166666666665
9,kl,0.1,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.5788359866858452,260.0255283135519,75,295.7112970584021,5.114583333333333,3.5104166666666665,1.7604166666666667,3.427083333333333,2.270833333333333,1.7083333333333333
9,kl,0.3162277660168379,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.5204428599053219,282.00489981419616,75,479.9348030644911,3.3125,2.4166666666666665,1.2291666666666667,2.5416666666666665,1.46875,1.5416666666666667
10,kl,3.162277660168379e-06,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.3069332263438931,343.3669794787498,75,38.18473617876649,80.0,76.86458333333333,63.489583333333336,78.53125,68.0,62.5625
10,kl,1e-05,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.3700853511435714,324.15707314676683,75,26.659072932299853,78.92708333333333,74.08333333333333,50.583333333333336,72.125,58.8125,54.01041666666666
10,kl,3.1622776601683795e-05,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.4339237884139337,307.8098828977222,75,22.24266346276127,74.02083333333333,59.79166666666666,32.239583333333336,64.13541666666667,48.69791666666666,36.53125
10,kl,0.0001,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.4022142535758505,316.726755554706,75,23.105223575560775,59.76041666666666,49.54166666666666,23.822916666666668,46.145833333333336,29.666666666666668,26.42708333333333
10,kl,0.0003162277660168,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.5521438405917407,270.1591787286411,75,29.141315696129052,49.51041666666666,34.708333333333336,15.458333333333334,35.65625,22.42708333333333,16.239583333333332
10,kl,0.001,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.5686573469139887,266.52392467799984,75,56.525745417993384,28.78125,19.30208333333333,9.625,18.885416666666668,14.229166666666666,10.552083333333334
10,kl,0.0031622776601683,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.6006526699485535,256.1854389972259,75,86.07906853022136,18.510416666666668,11.083333333333334,6.895833333333333,13.197916666666666,8.53125,6.541666666666667
10,kl,0.01,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.6586002693090054,232.8034753184708,75,114.88384276425025,13.364583333333334,7.645833333333333,3.9895833333333335,8.447916666666666,5.052083333333333,4.229166666666667
10,kl,0.0316227766016837,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.6585173059463547,234.89784525336032,75,177.89006180504865,8.59375,4.802083333333333,2.46875,4.96875,3.1979166666666665,2.895833333333333
10,kl,0.1,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.6545038022385649,236.17160298173656,75,264.14486954694763,5.833333333333333,3.2291666666666665,1.6354166666666667,3.2291666666666665,2.3541666666666665,1.9375
10,kl,0.3162277660168379,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.5266816125692371,277.16742503752414,75,491.8085395443523,3.145833333333333,2.5625,1.2604166666666667,2.5104166666666665,1.4791666666666667,1.3854166666666667
11,kl,3.162277660168379e-06,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.2255617153747177,361.4129941821181,75,26.661561534946188,79.8125,76.84375,57.59375,77.625,65.64583333333333,62.69791666666666
