setting,metric,world_EIGs,pooled_rmse,pooled_r2,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps
0,eig_code,3.1622776601683795e-05,4.859611978412433,0.027397386111774884,0.0024635093331168982,11.651121300615964,-1.187389562861868,0.5224479579502247,3.2144881140655492,4.37107192186384,4.978494679828742,1.0,0.1,0.1,0.1,,False
0,eig_code,5.623413251903491e-05,4.859611978412433,0.026899023213146384,0.002436490782942006,11.651121300615964,-1.3680659539767475,0.45101731609679035,2.8321450309372804,3.8274766883344724,4.355145496389562,1.0,0.1,0.1,0.1,,False
0,eig_code,0.0001,4.859611978412433,0.02635231291523147,0.0024070685413499844,11.651121300615964,-1.5832953525881057,0.38740938464654423,2.4936245226890805,3.345571864566113,3.801956197458838,1.0,0.1,0.1,0.1,,False
0,eig_code,0.00017782794100389227,4.859611978412433,0.0257527821964785,0.0023749641824057583,11.651121300615964,-1.8421129365331959,0.3308146530903509,2.1945860255298633,2.9192234189582913,3.3118871651051247,1.0,0.1,0.1,0.1,,False
0,eig_code,0.00031622776601683794,4.859611978412433,0.025175059191985358,0.0023455217671696877,11.651121300615964,-2.1577417953836657,0.28073206506553267,1.9305536354365047,2.5431886159184875,2.878884660136105,1.0,0.1,0.1,0.1,,False
0,eig_code,0.0005623413251903491,4.859611978412433,0.024806985831071306,0.002332166195095679,11.651121300615964,-2.5506641263171113,0.23686774827139895,1.697805400665657,2.2130996447012703,2.497866901090294,1.0,0.1,0.1,0.1,,False
0,eig_code,0.001,4.859611978412433,0.02434365562550835,0.0023119516614573963,11.651121300615964,-3.040615615672827,0.19789740368824443,1.4971530786744796,1.9253101520700435,2.1646790653415686,1.0,0.1,0.1,0.1,,False
0,eig_code,0.0017782794100389228,4.859611978412433,0.02250151890329559,0.00219077359097783,11.651121300615964,-3.6388238326070526,0.16103941663597038,1.3341407910117329,1.677683745950658,1.8763666387654971,1.0,0.1,0.1,0.1,,False
0,eig_code,0.0031622776601683794,4.859611978412433,0.018480402135834854,0.0019053752400702711,11.651121300615964,-4.387887309222411,0.12459977574588538,1.2125761951659397,1.471594278059863,1.6322509717055673,1.0,0.1,0.1,0.1,,False
0,eig_code,0.005623413251903491,4.859611978412433,0.013382521290122438,0.0015241884771400778,11.651121300615964,-5.4265668751808045,0.09013295321231453,1.1294375484636576,1.3105251746993691,1.4340957673978982,1.0,0.1,0.1,0.1,,False
0,eig_code,0.01,4.859611978412433,0.008945708043424087,0.0011702041652633995,11.651121300615964,-7.044501979283703,0.06083628398884785,1.0764210419110272,1.1944594496387515,1.2831614185499407,1.0,0.1,0.1,0.1,,False
0,eig_code,0.01778279410038923,4.859611978412433,0.005923630080062592,0.0009094027083586296,11.651149235200712,-9.76341350444704,0.03868799543138734,1.04423135500697,1.117119621087875,1.1764066481248234,1.0,0.1,0.1,0.1,,False
0,eig_code,0.03162277660168379,4.860485765540863,0.004134016797315765,0.0007416687213701987,11.65202664692017,-14.497802228447576,0.023523520130872125,1.0252919286961697,1.068665990798821,1.105997280450144,1.0,0.1,0.1,0.1,,False
0,eig_code,0.05623413251903491,4.86201470766022,0.0031394501735061676,0.0006412461758496041,11.652601209575227,-22.856184751719937,0.013871520240232239,1.0143592006641853,1.0395739300953548,1.0620882607629427,1.0,0.1,0.1,0.1,,False
0,eig_code,0.1,4.862945179166793,0.0025966375650815195,0.0005831472257921908,11.652954691303957,-37.68423472158058,0.00802205708323139,1.0081186884603837,1.0225720817431236,1.035771726261421,1.0,0.1,0.1,0.1,,False
0,eig_within,1e-07,4.874266688241411,0.0031327698672055115,8.281467642384219e-07,11.669867073298558,-0.006081197731598009,1.88192367320709,14.701481256653912,17.302430599618184,20.906970522413165,1.0,0.1,0.1,0.1,,False
0,eig_within,1.7782794100389227e-07,4.874315801615469,0.003411005129312964,1.455877546188042e-07,11.670269308382753,-0.002885125404201583,1.6633768680428154,13.043913505782498,15.325819381847941,18.525714159386926,1.0,0.1,0.1,0.1,,False
0,eig_within,3.162277660168379e-07,4.874362373240876,0.003735263168026225,4.321601303365002e-08,11.670715801153385,0.0017806447222589294,1.4685919050262248,11.567013821027809,13.56488190851586,16.40377026695686,1.0,0.1,0.1,0.1,,False
0,eig_within,5.62341325190349e-07,4.874403730998916,0.004115621592216053,7.52785364485373e-07,11.67120911267707,0.008429537257788944,1.2949702327586503,10.251189943994987,11.99618831326805,14.51295643180171,1.0,0.1,0.1,0.1,,False
0,eig_within,1e-06,4.874436212862392,0.00456449318655053,2.586190512025852e-06,11.671757922546643,0.01774841766527489,1.1401986450529917,9.078988562508917,10.598883222653052,12.828169806190362,1.0,0.1,0.1,0.1,,False
0,eig_within,1.778279410038923e-06,4.874454834816518,0.00509731368858516,5.960481756046904e-06,11.672371469888677,0.03066071398009375,1.0022176213189995,8.034864515950913,9.354403811345927,11.327052758576718,1.0,0.1,0.1,0.1,,False
0,eig_within,3.162277660168379e-06,4.874452768347444,0.005733418827072526,1.1431455312426064e-05,11.67305821212124,0.048414709025024975,0.8791935727878266,7.104975655712098,8.24623113354797,9.989696496666003,1.0,0.1,0.1,0.1,,False
0,eig_within,5.623413251903491e-06,4.874420642701282,0.006497173889984158,1.9738402204023135e-05,11.673821057861419,0.072708498326433,0.7694943913926291,6.277000817472334,7.259671151093567,8.798378894970707,1.0,0.1,0.1,0.1,,False
0,eig_within,1e-05,4.874140635376291,0.007419443710760879,3.1863767188982674e-05,11.674601821220927,0.10586954571791192,0.6716680388961458,5.539978760067869,6.3816623361855855,7.737333488827477,1.0,0.1,0.1,0.1,,False
0,eig_within,1.778279410038923e-05,4.872959854187318,0.008539468332676974,4.9111991574077904e-05,11.675475455174466,0.15111509380986185,0.5844240186375994,4.884166344347824,5.600607792606389,6.792547247900298,1.0,0.1,0.1,0.1,,False
0,eig_within,3.1622776601683795e-05,4.871508656937639,0.009907144358179342,7.321069877972224e-05,11.676452381166882,0.21293188841244953,0.5066175856378177,4.300914696815301,4.906230709631451,5.9515855423409265,1.0,0.1,0.1,0.1,,False
0,eig_within,5.623413251903491e-05,4.869716568724046,0.011585535669329563,0.00010643247484018528,11.677494190866199,0.2976305268267933,0.43723659821146305,3.782562679492491,4.289452722694418,5.203443660457041,1.0,0.1,0.1,0.1,,False
0,eig_within,0.0001,4.867495856309882,0.013652963401741072,0.0001517203137134858,11.678473071763063,0.4141482119680432,0.37539091386016693,3.3223478450133457,3.7422958160475464,4.538425259041177,1.0,0.1,0.1,0.1,,False
0,eig_within,0.00017782794100389227,4.864741643521851,0.01620241802485918,0.000212746820036643,11.67954134706934,0.5751622824367498,0.3203049947124357,2.9143333720153404,3.257809846947731,3.9480493712703626,1.0,0.1,0.1,0.1,,False
0,eig_within,0.00031622776601683794,4.861338505541212,0.01933787307771536,0.00029387115341500175,11.680692278359249,0.7987251629686934,0.2713060795976517,2.5533793711923054,2.8300294520008573,3.4249889832805613,1.0,0.1,0.1,0.1,,False
0,eig_within,0.0005623413251903491,4.857185801570521,0.023144480561364335,0.00039924117804901184,11.68165169464621,1.1096964566090808,0.2278255215707773,2.2351053073358567,2.453976095846038,2.9630483710024405,1.0,0.1,0.1,0.1,,False
0,eig_within,0.001,4.852337742602815,0.027499026631139706,0.0005263133137312419,11.682072604613241,1.5333007196791422,0.1895098909843743,1.955508336033324,2.1256526576893973,2.5571721922022497,1.0,0.1,0.1,0.1,,False
0,eig_within,0.0017782794100389228,4.847177812167821,0.032029713761766464,0.000663734788867568,11.681613452990083,2.0937546655798616,0.15601668821064993,1.7115631593829936,1.8420938773007058,2.203483350334571,1.0,0.1,0.1,0.1,,False
0,eig_within,0.0031622776601683794,4.8420796025453665,0.03681593327170822,0.0008170908078286894,11.680880744009915,2.874348444473386,0.1262398127671857,1.504012821851637,1.6024479365358193,1.8996634397017378,1.0,0.1,0.1,0.1,,False
0,eig_within,0.005623413251903491,4.837044131349288,0.0424939299185278,0.001015240823293523,11.679259431038593,4.106245959325053,0.09862258381810583,1.3373467287608187,1.4088398359153977,1.6455139000500392,1.0,0.1,0.1,0.1,,False
