setting,metric,world_EIGs,pooled_rmse,pooled_r2,pooled_r,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,sigma_true,sd_epsilon,infer_eps,eps_fixed
18,surprisal,3.162277660168379,4.538424504697977,0.32932388117453115,0.5738674770141022,0.015086545329273218,11.564853841353585,28.783028555845178,0.06445100683799365,1.3970264053610546,1.1941178988050078,1.2549714669457364,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal,5.62341325190349,4.52325349336801,0.34753265235651765,0.5895190008443474,0.016189803116212955,11.558896402048697,43.28966766236203,0.04504804071142798,1.2610518602165712,1.121306461459653,1.1642852706828577,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal,10.0,4.511283859786438,0.3629617414293915,0.6024630622946037,0.01714212187977304,11.554054915366674,68.02504161795325,0.029784719654694487,1.1646200951712617,1.0734369949415006,1.1018253490026557,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal,17.78279410038923,4.5024359370049805,0.37522279306619344,0.6125543184617944,0.01790884677370814,11.550321807985192,111.1331347575681,0.01875412840768401,1.1001558202621289,1.0433646958353717,1.061168871919951,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal,31.622776601683796,4.496370189938297,0.3841805333862645,0.6198229855259197,0.01847539836790262,11.547639090957954,187.1209034570965,0.011361908363167294,1.0592668489238315,1.025148764998882,1.0359006436765044,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal,56.23413251903491,4.49249272354357,0.3902068797324229,0.6246654142278272,0.018860691112209397,11.545846319572316,321.76928836003964,0.006695083037259458,1.03439263241875,1.014408684658573,1.0207322713032043,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal,100.0,4.490139693743545,0.3940050100361633,0.6276981838719651,0.01910577886505187,11.544718420422763,560.8901398329076,0.0038728014053842808,1.0197059773279764,1.0081921780038747,1.0118463909814994,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,0.0031622776601683794,4.8913183124601805,0.05471764293104761,0.23391802609257717,0.0011082328346309566,11.670546122524971,0.2557832799141306,1.5361282505512768,414.7896809504746,414.38160980135996,414.4187328580462,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,0.005623413251903491,4.888124338779837,0.058155166387358695,0.24115382308260985,0.0011902595696852715,11.67027609999025,0.18013188130579644,2.2445345381773665,362.2393108408813,361.5156735441117,361.7378726534252,1.0,10.0,0.1,0.3,0.1,True,
18,surprisal_b,0.01,4.882889558427772,0.06410981094170927,0.2531991527270762,0.0013351374388071392,11.669731264395988,0.14798106329544525,2.863822541812197,290.4526221151089,289.27106530693163,289.9138588042129,1.0,10.0,0.1,0.3,0.1,True,
