metric,rule,setting,world_EIGs,V_prior,alpha_prior,beta_prior,sd_epsilon,sigma_true,eps_fixed,grid_r2,grid_rmse,r2,r,rmse,hab,dis,r2_group_sd,rollouts,seed,window,bg_1,bg_2,bg_3,bg_4,bg_5,bg_6,bg_7,bg_8,bg_9,bg_10,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10,bg_se_stim_1,bg_se_stim_2,bg_se_stim_3,bg_se_stim_4,bg_se_stim_5,bg_se_stim_6,bg_se_stim_7,bg_se_stim_8,bg_se_stim_9,bg_se_stim_10,dev_se_stim_1,dev_se_stim_2,dev_se_stim_3,dev_se_stim_4,dev_se_stim_5,dev_se_stim_6,dev_se_stim_7,dev_se_stim_8,dev_se_stim_9,dev_se_stim_10
eig_code,r2,1,4.641588833612782e-07,3.0,1.0,0.1,,0.2,0.0001,0.679654713954354,4.145127277149807,0.6603919394251692,0.8126450267030305,4.1668716628981715,0.9574163958660026,1.065987754392938,0.02494768324929952,32,777,exemplar_mean,419.7651801539044,418.63244011353913,417.0311691448023,415.5565359867035,413.8263470582795,411.2809719785867,409.31744275016655,406.8551864719846,403.85727746483957,401.8900658929944,419.20420831084425,420.79003649706374,422.914442476168,423.9304587702384,425.6808721976028,426.41964066763603,427.4182991433163,427.57018833544777,427.8792862754255,428.409888854103,1.1373654352418354,0.5379715126653302,0.2940619472425228,0.3558802721266706,0.3951710260787627,0.5664770069895476,0.533038927032893,0.7099771720526578,0.9154968530296601,0.6388111739709287,1.129126529984235,1.6601188880578313,2.0699593243835617,2.3527868788051536,2.5891941300652284,2.787921806084964,2.872989101199187,3.1247917456507293,3.245970476706899,3.413040826170563
kl,r2,0,0.0215443469003188,3.0,1.0,0.1,,0.1,0.0001,0.8391132327472627,4.010270648999597,0.7669816522995054,0.8757748867714268,4.070495055484072,0.9102894800575005,1.0834393295140636,0.08173366381303065,32,778,exemplar_mean,2.767024892108008,2.6950455883813382,2.6395457036266827,2.633825261953785,2.603548028624879,2.5851369615382156,2.557722804635921,2.5272673071861975,2.520705441353828,2.5187936503431603,2.7798919597843113,2.7146714156275973,2.7019813119548455,2.700849415014236,2.6989911524078907,2.685433223752034,2.7003214916846385,2.7170217433785537,2.73282882369678,2.7289601037120743,0.010958205792884045,0.011521071962063322,0.012175461156435028,0.013854321636085031,0.012293506376041883,0.01238007989231403,0.009713477721081639,0.012167651217847117,0.012317257622089158,0.01752124067344132,0.012964867233219405,0.01506297994235488,0.0208599798821815,0.016696540848581708,0.02384480088696297,0.027012214641902982,0.03198200107946129,0.030092855258311468,0.04164557350832729,0.03667073101251218
surprisal_b,r2,1,0.1,3.0,1.0,0.1,,0.2,0.0001,0.6733764944547188,4.249681259630392,0.5979776579132945,0.7732901511808452,4.290871831353494,0.8643906025386602,1.0847834482743683,0.0327787989142017,32,777,exemplar_mean,48.47900559484183,46.19193237197075,44.64862760911956,43.475665649413884,43.15533428678649,42.69213148038346,42.37065153338003,41.75758268720073,42.00670196424887,41.904796856600406,48.46198891256176,46.654972701597394,45.32491090861769,45.297913712177,44.64672956687941,44.76488431430076,45.11141451720449,44.884355264305306,44.852866795342116,45.4576300333399,0.25611514437733296,0.2602680711494056,0.21771067567516955,0.2371350516254655,0.19102007017537728,0.21389472188075234,0.20071055812734007,0.2522691443237115,0.25167532476498383,0.21701996583455552,0.24719255648429853,0.2907188650458564,0.3013783865207034,0.36949990780449626,0.4038107320090646,0.428981577705841,0.5581678263034118,0.4859170912809362,0.5575311583776885,0.6491813568278949
