setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,r2_21,rmse21_full,rmse21_cv,b21,bg1,bg2,bg11,dev
0,surprisal,11.547819846894582,1.0,0.1,0.1,0.1,0.2480428365039933,315.72629927431785,366.94453511523756,7511.004440260849,1.1098708185407582,1.024612662159197,1.0,1.0028863857060528
0,surprisal,31.6227766016838,1.0,0.1,0.1,0.1,0.2484837048898842,315.63373140022946,366.62453373015126,19539.88444163008,1.0423672130258663,1.0092289662089169,1.0,1.0010823211991386
1,surprisal_b,0.01,1.0,0.1,0.1,0.2,0.21380257520327084,322.83455746993644,365.10410425895685,211.95364739946632,74.45463376120783,73.79966414461761,71.43895665823042,72.62027493219355
1,surprisal_b,0.0273841963426436,1.0,0.1,0.1,0.2,0.2152917007473771,322.52867434948274,365.2525782438616,96.77635797729583,66.01941992371776,64.5200618677193,59.3696411829504,61.911812538983405
1,surprisal_b,0.0749894209332455,1.0,0.1,0.1,0.2,0.21881401963844557,321.80399324310065,365.58575846328,62.407267261243256,48.911554995706304,46.33322462008857,38.42721755941551,42.20210956031061
1,surprisal_b,0.2053525026457146,1.0,0.1,0.1,0.2,0.22436705940016297,320.6581858131779,366.1789073629673,79.46787290510743,26.100411303322485,23.704483989673733,17.625087633171365,20.368102738783143
1,surprisal_b,0.5623413251903491,1.0,0.1,0.1,0.2,0.2243785124942778,320.6558183647717,367.5238018245085,191.7616497371429,10.78459963587163,9.706954819722784,7.23681775841175,8.313832166851132
1,surprisal_b,1.539926526059492,1.0,0.1,0.1,0.2,0.21810982765724968,321.949004003053,370.22688060494767,507.77376618312326,4.659910594822879,4.250142955375291,3.3369205882373705,3.7259092522251835
1,surprisal_b,4.216965034285822,1.0,0.1,0.1,0.2,0.2108674218474967,323.43662391617914,373.52993811530814,1304.4073410523706,2.386170991180604,2.224398659918893,1.878321629524292,2.0215379595941987
1,surprisal_b,11.547819846894582,1.0,0.1,0.1,0.2,0.20578204798516342,324.4771048380089,376.2132304517485,3315.723205474807,1.526358135207728,1.461137956593868,1.3281500082239293,1.3817719585788875
1,surprisal_b,31.6227766016838,1.0,0.1,0.1,0.2,0.2033292175410772,324.9777695294136,377.7513876769094,8608.668551378196,1.197570068139212,1.1719094027351693,1.1214167415712613,1.1414457036771026
1,surprisal,0.01,1.0,0.1,0.1,0.2,0.037837071131320885,364.09457553176964,368.5913710285404,-3.064973133534197,44.28770564192425,7.260321304980933,80.0,70.4275324902147
1,surprisal,0.0273841963426436,1.0,0.1,0.1,0.2,0.060875968906459035,364.09457553176964,370.7665797005462,-3.4183224044340927,22.32312667265385,3.432786238572892,80.0,69.75560093257532
1,surprisal,0.0749894209332455,1.0,0.1,0.1,0.2,0.0873752973666144,364.09457553176964,368.65418622825797,-3.844622561723375,9.598864891638334,2.6775164746655764,80.0,68.63082357926312
1,surprisal,0.2053525026457146,1.0,0.1,0.1,0.2,0.11717964829821087,364.09457553176964,360.26577905524965,-3.9844405861362784,4.587248578826743,2.096879993138048,80.0,62.320472480611215
1,surprisal,0.5623413251903491,1.0,0.1,0.1,0.2,0.06003971358507754,364.09457553176964,360.26577905524965,-2.4587034208672582,2.595477502469532,1.6461277349800831,80.0,36.641401561651435
1,surprisal,1.539926526059492,1.0,0.1,0.1,0.2,0.2283623103612936,319.8312715244469,377.27311140014723,988.0358707092756,1.7267680183630472,1.3272108348003648,1.0,1.0460096823649987
1,surprisal,4.216965034285822,1.0,0.1,0.1,0.2,0.22693262587139684,320.12742489373517,377.61030071137804,2265.0605164049275,1.3153165908059326,1.14354766553679,1.0,1.020223948279765
1,surprisal,11.547819846894582,1.0,0.1,0.1,0.2,0.2272830541859071,320.05486043593356,377.50206259669284,5656.607594301992,1.1266725996261349,1.0572069978044865,1.0,1.0080846066142637
1,surprisal,31.6227766016838,1.0,0.1,0.1,0.2,0.22760302194033452,319.98858918423423,377.413599180768,14885.26343034381,1.048246722525693,1.021673075240584,1.0,1.003069537936161
3,surprisal_b,0.01,1.0,0.1,0.1,0.5,0.20398631277903467,324.8437208106856,376.80004439741236,292.0047254701999,72.27008721639027,71.56581789793351,70.07011069105609,70.64599228935495
3,surprisal_b,0.0273841963426436,1.0,0.1,0.1,0.5,0.20513951139190073,324.6083322059727,376.98598312846025,141.30202023257152,61.13927431339177,59.6380429344849,56.56054399952189,57.73309855028326
3,surprisal_b,0.0749894209332455,1.0,0.1,0.1,0.5,0.2073028183457359,324.1663012316653,377.55666348394845,104.15535108613871,40.99005623900632,38.812362041447685,34.6852391372167,36.2205390641778
3,surprisal_b,0.2053525026457146,1.0,0.1,0.1,0.5,0.20742654345763945,324.1410021149581,379.31588644556683,160.43824154036798,19.42862464756692,17.903917028212646,15.28302082794806,16.227293751895242
3,surprisal_b,0.5623413251903491,1.0,0.1,0.1,0.5,0.19846316458516108,325.96873825082326,382.5875753844856,398.287377810891,7.966439551695889,7.36468737175386,6.332931033449277,6.700265743377907
3,surprisal_b,1.539926526059492,1.0,0.1,0.1,0.5,0.18601184495696665,328.4908305559071,383.8508636918632,1000.4672371813975,3.6182748157058775,3.391919288224512,2.991969874616501,3.1335336566545187
3,surprisal_b,4.216965034285822,1.0,0.1,0.1,0.5,0.17561937053557777,330.58115898418106,384.8130134505356,2476.9514261986997,1.98855564263442,1.9013837050033373,1.743892475285621,1.7993470531478646
3,surprisal_b,11.547819846894582,1.0,0.1,0.1,0.5,0.16938742163632373,331.82832927321806,385.35237079300094,6251.35891768699,1.371008019843255,1.3374079634999043,1.276062687589967,1.2975795290575765
3,surprisal_b,31.6227766016838,1.0,0.1,0.1,0.5,0.1664177283276574,332.4209937500317,385.59986802786847,16336.398515378252,1.1376452026653368,1.1249553966893313,1.1016817302107833,1.1098275650300748
3,surprisal,0.01,1.0,0.1,0.1,0.5,0.1886580602886607,327.95644618533515,376.6066472092497,47.63046125185474,64.29996176825496,61.13593553580037,51.799825932716665,55.73362852578225
3,surprisal,0.0273841963426436,1.0,0.1,0.1,0.5,0.19697735402871414,326.2707228439813,377.4863513071474,37.24415512043747,46.00982529979698,41.05772551703695,29.302803966965342,33.93081303486649
3,surprisal,0.0749894209332455,1.0,0.1,0.1,0.5,0.20631259866015683,324.3687087068343,378.9252597081264,60.14069116193151,23.55463366099555,19.649251107646,12.602715156623796,15.16408273608145
3,surprisal,0.2053525026457146,1.0,0.1,0.1,0.5,0.20082589729100003,325.4879459928251,382.041604709653,151.3199425576708,9.817043911877857,8.221311000387084,5.490021960116319,6.46496619830684
3,surprisal,0.5623413251903491,1.0,0.1,0.1,0.5,0.18828031005285306,328.03278342509253,383.6175071086955,383.93503466365877,4.397667727760161,3.806167239853583,2.7561314585450023,3.129323220866324
3,surprisal,1.539926526059492,1.0,0.1,0.1,0.5,0.1770530477694605,330.2935776754183,384.66752926005,947.8343681338622,2.325823271726948,2.0988719554057744,1.6845332953851322,1.8310613088535959
3,surprisal,4.216965034285822,1.0,0.1,0.1,0.5,0.17010011920815027,331.68593798120605,385.27821698831985,2356.2131529548947,1.5142294829901983,1.425454209101635,1.2620200837021132,1.3195203771071191
3,surprisal,11.547819846894582,1.0,0.1,0.1,0.5,0.16674356672220336,332.3560174942306,385.56583111101594,6061.828697781223,1.1951695593910598,1.161037475174307,1.0981926938622475,1.1202228447886466
3,surprisal,31.6227766016838,1.0,0.1,0.1,0.5,0.16532012012173664,332.63977718221935,385.68672402000215,16103.331817336177,1.0726124794456828,1.05981988608502,1.0362760288214796,1.0445141078292157
2,surprisal_b,0.01,1.0,0.1,0.1,0.3,0.20554030222582512,324.52648359846097,370.8465870197959,220.3155123862928,73.50955184664373,72.7762140900541,70.6483382986154,71.60173781367547
2,surprisal_b,0.0273841963426436,1.0,0.1,0.1,0.3,0.2071398718327438,324.1996172667234,370.9936167614532,103.61252754895507,63.86676619758072,62.23986112194506,57.73275952498663,59.72478179658749
2,surprisal_b,0.0749894209332455,1.0,0.1,0.1,0.3,0.21075206204299685,323.4602639376608,371.3523640753019,71.59001400125894,45.2553284798376,42.66210207959762,36.20636573586432,38.96918174275608
2,surprisal_b,0.2053525026457146,1.0,0.1,0.1,0.3,0.21521572377638945,322.5442878957116,372.222609113157,101.33456794492919,22.78573943342148,20.67801479440185,16.21303539485856,18.030738212730288
2,surprisal_b,0.5623413251903491,1.0,0.1,0.1,0.3,0.2119339457616365,323.21798541696944,374.460631387515,252.3221679352926,9.339103927820643,8.45734837428141,6.701547770656227,7.397520828871377
2,surprisal_b,1.539926526059492,1.0,0.1,0.1,0.3,0.20323820119964284,324.99633268218037,377.97505127558816,656.5396364929313,4.13154368448657,3.797092203634122,3.1386836563109326,3.3945633834079616
2,surprisal_b,4.216965034285822,1.0,0.1,0.1,0.3,0.19473222145872696,326.7265068368382,381.5547784473744,1659.1780790486923,2.1879661920674245,2.0565333009697797,1.8030185223972868,1.899437629078489
2,surprisal_b,11.547819846894582,1.0,0.1,0.1,0.3,0.18929029182270082,327.8286426012227,383.3205757661819,4194.655018615827,1.449836921820664,1.3975986766283288,1.2994181727292986,1.3361052195498933
2,surprisal_b,31.6227766016838,1.0,0.1,0.1,0.3,0.1866925324166229,328.3534536464676,383.616489198671,10907.27290744484,1.1681476985476975,1.1479238190265888,1.1106071101038208,1.1244073630664362
2,surprisal,0.01,1.0,0.1,0.1,0.3,0.0037169420842471457,364.09457553176964,360.57863245675173,-0.820296811350319,55.02368694796181,40.00969048230166,80.0,55.11971372650261
2,surprisal,0.0273841963426436,1.0,0.1,0.1,0.3,0.033977702694344615,364.09457553176964,360.26577905524965,-2.176260901430421,32.90473259286979,19.22023398079028,80.0,46.97059781471772
2,surprisal,0.0749894209332455,1.0,0.1,0.1,0.3,0.030331693003986363,364.09457553176964,360.26577905524965,-1.954469755536539,14.550071569745151,8.416400407883318,80.0,26.354259156735214
2,surprisal,0.2053525026457146,1.0,0.1,0.1,0.3,0.20793138080984,324.03775329304835,381.490195305344,119.20303933915837,6.356212590953493,4.136504089024185,1.0,1.8086397114400232
2,surprisal,0.5623413251903491,1.0,0.1,0.1,0.3,0.19430209545142166,326.8137540920116,382.9409782941902,275.94300552553506,3.199189186572888,2.367376704318272,1.0,1.3925881829758877
2,surprisal,1.539926526059492,1.0,0.1,0.1,0.3,0.18594724775340396,328.50386463259747,383.78072871167075,642.6456587731599,1.9231953916976552,1.5889836300972833,1.0,1.180404621580402
2,surprisal,4.216965034285822,1.0,0.1,0.1,0.3,0.18325002004043098,329.04763590174286,384.19617301446027,1569.8580050865094,1.3791053958583703,1.2414920754484764,1.0,1.0763664108792432
2,surprisal,11.547819846894582,1.0,0.1,0.1,0.3,0.18279317817206747,329.13964797759706,384.296251458812,4038.656953280641,1.1483729211209046,1.093874570535084,1.0,1.0300739011926787
2,surprisal,31.6227766016838,1.0,0.1,0.1,0.3,0.18290084507891402,329.1179652076003,384.2921229843798,10762.092481131895,1.055929116202713,1.035246718657677,1.0,1.0113546765339823
0,kl,3.162277660168379e-06,1.0,0.1,0.1,0.1,0.06282569360893606,352.471815409802,358.97298702923524,159.553923298341,6.3721192739981305,6.325278354450269,7.305423435789602,7.417667952712181
0,kl,1e-05,1.0,0.1,0.1,0.1,0.07302665686974483,350.5482725566401,354.85157416329645,234.7413079823642,5.196050115225961,5.154126755491832,5.842629851044478,5.960139861046645
0,kl,3.1622776601683795e-05,1.0,0.1,0.1,0.1,0.0884480093449782,347.62014032792797,348.7949294365605,360.73292417988546,4.267243655148742,4.229568195910974,4.692137543752279,4.81142485020954
0,kl,0.0001,1.0,0.1,0.1,0.1,0.11330565096157204,342.8476515633047,339.3999794864691,588.2043368797792,3.5364436841701843,3.5025860011526526,3.791626481803711,3.909958994243014
0,kl,0.0003162277660168,1.0,0.1,0.1,0.1,0.1567467690219048,334.3437549162995,323.82654248088073,1040.6145623635261,2.964914356181986,2.9345657864466124,3.0921312920986046,3.207508966074029
0,kl,0.001,1.0,0.1,0.1,0.1,0.2383323241365357,317.75834963901866,296.2981028745242,2047.7936866396483,2.5219198935359066,2.496453494559353,2.5558736179979675,2.6665604510784626
0,kl,0.0031622776601683,1.0,0.1,0.1,0.1,0.48230242609897994,261.97043033737384,217.39862199104627,5589.781639957794,2.222001717392632,2.204144231150764,2.1674091140303338,2.2767017566052
0,kl,0.01,1.0,0.1,0.1,0.1,0.3219464915695672,299.81005381949865,323.32452893060923,4120.0808063568165,2.066277966511821,2.049234592447142,1.8781515826831647,2.0208073223386007
0,kl,0.0316227766016837,1.0,0.1,0.1,0.1,0.13746686048410323,338.14432543862,371.34891992338623,1201.0038448714536,1.979634771374658,1.9460702442234776,1.582817841126234,1.8029724446798532
2,kl,3.162277660168379e-06,1.0,0.1,0.1,0.3,0.3738132647973473,288.1151798208538,252.94342214632113,381.98864742532083,12.985022495511943,12.734682204913767,12.816853960024543,13.819746700847887
2,kl,1e-05,1.0,0.1,0.1,0.3,0.5933423405127053,232.18207439436338,199.76218716407956,749.8420982369267,10.189093400567623,9.960675182681635,9.593586407350696,10.524064456731072
2,kl,3.1622776601683795e-05,1.0,0.1,0.1,0.3,0.6912015465876717,202.32603323279577,212.94773034413828,1072.6794680017256,7.991523254837642,7.783904443512104,7.134714697232297,7.983406436215345
2,kl,0.0001,1.0,0.1,0.1,0.3,0.5248177763820858,250.98299726460215,271.860109288218,994.2815528395296,6.272187742131891,6.084499028923922,5.281577593444999,6.042028968824463
2,kl,0.0003162277660168,1.0,0.1,0.1,0.3,0.34383138372856137,294.93202726657904,320.75807242788466,792.5718209012971,4.935869091183208,4.767401652380761,3.905128184479851,4.574286948091934
2,kl,0.001,1.0,0.1,0.1,0.3,0.23299990108825336,318.868720133858,350.02022454495454,652.67035019468,3.9073927687195926,3.7575316227881967,2.899666444092523,3.4789014363820208
2,kl,0.0031622776601683,1.0,0.1,0.1,0.3,0.16796858642486603,332.11161948858137,367.06860170776844,569.1216085439921,3.128218673670155,2.996308817371135,2.177725736132037,2.6739869223404753
2,kl,0.01,1.0,0.1,0.1,0.3,0.12892325504305502,339.8149006222996,377.37472709475395,513.8299900729853,2.555713252219299,2.440448411573392,1.6677256983719513,2.0914821090362206
2,kl,0.0316227766016837,1.0,0.1,0.1,0.3,0.11667697433132834,342.1952559171111,383.3057087571538,504.63240284810337,2.162854702318983,2.049004748206449,1.327766962170443,1.6699834766120396
1,kl,3.162277660168379e-06,1.0,0.1,0.1,0.2,0.14569655256984365,336.5272899004069,327.6717113915215,210.77959520624583,10.043957846556374,9.910344913448013,10.71765976220698,11.2068582470678
1,kl,1e-05,1.0,0.1,0.1,0.2,0.21482207031611597,322.625173025873,304.0344525083116,389.8970148443734,8.000863885997022,7.878815119883466,8.257367850684268,8.728305180575083
1,kl,3.1622776601683795e-05,1.0,0.1,0.1,0.2,0.3458035157197571,294.48848077029174,261.8049435186288,784.0676939798515,6.388109327537022,6.276678910564546,6.346336651889376,6.792540354621605
1,kl,0.0001,1.0,0.1,0.1,0.2,0.5614042653852028,241.12731517983175,203.03798736284213,1580.4070156347384,5.119275805336785,5.017810578488752,4.873407675196074,5.290335757441394
1,kl,0.0003162277660168,1.0,0.1,0.1,0.2,0.6816995575553969,205.41531970341012,214.80300738105285,2364.0575716769117,4.126319506816137,4.034409655018579,3.749254056477719,4.134354220692567
1,kl,0.001,1.0,0.1,0.1,0.2,0.4998444698529058,257.4937820569545,278.76918045597154,2115.815616263742,3.3562998589617083,3.2737790186562794,2.9014708200628907,3.254736563691002
1,kl,0.0031622776601683,1.0,0.1,0.1,0.2,0.2921110425378999,306.3351114272272,332.78990596398006,1491.640496554381,2.76916801265678,2.696452451456117,2.2698977462614494,2.595807727392275
1,kl,0.01,1.0,0.1,0.1,0.2,0.16555834856140184,332.5923039459879,364.1159470412482,965.3721765565629,2.346196544958886,2.2845066615526552,1.7954267202563343,2.112888847446108
1,kl,0.0316227766016837,1.0,0.1,0.1,0.2,0.1207983193983,341.39602757009925,377.84045091419324,663.5533509834268,2.079464021266204,2.0119938188448407,1.4299558263579948,1.7471601666543168
3,kl,3.162277660168379e-06,1.0,0.1,0.1,0.5,0.6074940974740912,228.1063129128538,246.9997722031248,385.3759330414157,17.456521594231997,16.915188772686793,14.824100857355646,17.00067017619
3,kl,1e-05,1.0,0.1,0.1,0.5,0.41738125695339856,277.9114464456839,301.4229607580284,323.46951743966963,13.38638751766303,12.89945016490774,10.602568690123862,12.50613642042573
3,kl,3.1622776601683795e-05,1.0,0.1,0.1,0.5,0.2875337640227267,307.32391182328115,336.33703390148787,273.1775930724139,10.225277618079357,9.79083905603236,7.508895797560622,9.130686259943571
3,kl,0.0001,1.0,0.1,0.1,0.5,0.2122611771492558,323.1508729895979,356.7860279559209,249.28378298340476,7.788904936615478,7.405065698540795,5.286232485769978,6.6293217241922395
3,kl,0.0003162277660168,1.0,0.1,0.1,0.5,0.1675867760905191,332.18781198716704,369.2627720155113,246.0574475178474,5.929313202897554,5.594009425588685,3.724472611871198,4.804765894229009
3,kl,0.001,1.0,0.1,0.1,0.5,0.13982711826384422,337.68135510324726,377.4450185436397,259.47581837329403,4.527524474758285,4.238256752331792,2.653656867383229,3.4980782223681346
3,kl,0.0031622776601683,1.0,0.1,0.1,0.5,0.1226545558595173,341.03544671216025,383.14829410751616,289.2069921985975,3.488075807114176,3.241230450811541,1.9401724025859317,2.5812181779974757
3,kl,0.01,1.0,0.1,0.1,0.5,0.11498783328990149,342.5222823667661,384.5880251931577,341.87279649699974,2.7350170582586166,2.523601640392209,1.4856965138695524,1.9517171359820384
3,kl,0.0316227766016837,1.0,0.1,0.1,0.5,0.12200634423770235,341.1614075434304,385.90827140413774,449.94854247224555,2.2051831422629875,2.0089456562393493,1.2219594614796958,1.5303779711708976
2,mi,3.1622776601683795e-05,1.0,0.1,0.1,0.3,0.7627561563505126,177.3420336610665,183.26772170345166,194.92761556208453,35.971293059415366,34.6405957268882,30.64006785088469,35.06002630376838
2,mi,0.0001,1.0,0.1,0.1,0.3,0.6187126457711801,224.82282959489785,240.94384843914045,249.30664224790698,24.02442955494996,23.045830541702653,19.70367475907086,22.705649157443673
2,mi,0.0003162277660168,1.0,0.1,0.1,0.3,0.4067591884493658,280.43338797110766,305.12731849550516,261.2834109201554,15.933689738540714,15.204428178691655,12.462837109558563,14.488949805098168
2,mi,0.001,1.0,0.1,0.1,0.3,0.24641273211366324,316.06833219042085,350.41151064116735,254.94626988066523,10.46141403452022,9.919827720257688,7.757786682827224,9.100999985007546
2,mi,0.0031622776601683,1.0,0.1,0.1,0.3,0.16069812238820885,333.55949371286965,374.4445504201154,269.06269746379394,6.786884606623,6.39282297580948,4.787511484718885,5.651041536936001
2,mi,0.01,1.0,0.1,0.1,0.3,0.12194342563875239,341.1736314433921,384.2494705578809,335.10245473882907,4.3549331334360994,4.081114168324471,2.9869630476031,3.5130762905342046
2,mi,0.0316227766016837,1.0,0.1,0.1,0.3,0.1072225778895432,344.02167651504277,385.787619509718,510.02107024029465,2.791871264656717,2.617174211580668,1.955152491531744,2.248135266622165
2,mi,0.0999999999999999,1.0,0.1,0.1,0.3,0.10357258672495964,344.72420060057516,386.5535707646662,963.1797949815532,1.847091094844875,1.7509678862240026,1.410586190612008,1.5529699949366553
2,mi,0.3162277660168379,1.0,0.1,0.1,0.3,0.10312911478308931,344.8094593765711,386.92923289031074,2250.2805321429432,1.3433423457219251,1.3006275081024945,1.1562021369505835,1.2147997567925388
0,mi,3.1622776601683795e-05,1.0,0.1,0.1,0.1,0.6447643186806925,217.00637856252436,185.88745508017422,307.57834963292515,17.697455415226663,17.17796507727216,16.29161088174772,18.313414670520608
0,mi,0.0001,1.0,0.1,0.1,0.1,0.6868041914800717,203.7615235701459,179.49137491043413,493.32017685685116,11.957851858831232,11.59394864591789,10.893655061107644,12.267659996209957
0,mi,0.0003162277660168,1.0,0.1,0.1,0.1,0.7381767628534874,186.3023369665047,172.5026429770697,811.0162994260475,8.05615466800869,7.79992752136873,7.240977797395107,8.166521865565977
0,mi,0.001,1.0,0.1,0.1,0.1,0.783754576270187,169.31197331436735,165.73717081370413,1350.0458774071271,5.4113868488216,5.230880918686271,4.787090320285183,5.3997336644023095
0,mi,0.0031622776601683,1.0,0.1,0.1,0.1,0.7829870574079508,169.61217626713085,173.93881703608628,2195.040565485102,3.630777088325946,3.505121541962096,3.16343519849948,3.5561175597207915
0,mi,0.01,1.0,0.1,0.1,0.1,0.7020708655970682,198.73332375745437,210.99213740036998,3391.448188502988,2.452229770106691,2.368333741504464,2.124561559911697,2.3616078544404484
0,mi,0.0316227766016837,1.0,0.1,0.1,0.1,0.5937915948363754,232.05378758722884,247.93309817347273,5474.224154958195,1.7075290880094336,1.657479250098716,1.509402438189318,1.6363454218180322
0,mi,0.0999999999999999,1.0,0.1,0.1,0.1,0.5269931786237849,250.407833388769,268.4677308698329,11074.637866097179,1.2915786483800282,1.2676632859287214,1.197653394474368,1.2535281079933915
0,mi,0.3162277660168379,1.0,0.1,0.1,0.1,0.49840958824473736,257.8628757254517,277.0947869897917,28487.93055776724,1.10405845479416,1.0949380619325235,1.0683927236195594,1.088926294020335
1,mi,3.1622776601683795e-05,1.0,0.1,0.1,0.2,0.7637603320495016,176.96632021986431,169.40808843822705,242.3385578772872,27.81698091456808,26.902978850063608,24.6817392452153,27.97436892050638
1,mi,0.0001,1.0,0.1,0.1,0.2,0.7842569312770842,169.1151964977712,170.29281843486476,383.80009995112226,18.706277559042377,18.04520957108511,16.19391155404902,18.43776629511543
1,mi,0.0003162277660168,1.0,0.1,0.1,0.2,0.7028857063970941,198.46136831928558,210.57893296231364,541.4156702328104,12.512937507414255,12.030263799771802,10.496286390613935,12.011042159754545
1,mi,0.001,1.0,0.1,0.1,0.2,0.5106204207984348,254.7048004460653,274.6739638283428,634.3649591358225,8.313140969444332,7.959957445937715,6.718838194102047,7.723802202494173
1,mi,0.0031622776601683,1.0,0.1,0.1,0.2,0.3225618951706495,299.6739686377042,329.2027617402504,662.6500349827311,5.480905624045292,5.225590250549491,4.2674816907873545,4.915317661791412
1,mi,0.01,1.0,0.1,0.1,0.2,0.20920991223852325,323.7761220649925,361.4122953782775,730.6094920739333,3.594425445764695,3.4166761693974905,2.7330597891240926,3.1304189191805736
1,mi,0.0316227766016837,1.0,0.1,0.1,0.2,0.15632002602619893,334.4283444580963,377.0812536461882,977.8940583185391,2.373261455126073,2.259369065234709,1.8293077905932844,2.0519590656938895
1,mi,0.0999999999999999,1.0,0.1,0.1,0.2,0.1358554556769396,338.4600426621941,383.8664242382798,1718.274299370503,1.6348704386063917,1.5728131901762137,1.348806749856856,1.4560700309882704
1,mi,0.3162277660168379,1.0,0.1,0.1,0.2,0.12847907538536468,339.90152882717297,384.7778572883335,3954.2166042024746,1.2497014297160245,1.222913073204482,1.1291202166909649,1.172200306697585
3,mi,3.1622776601683795e-05,1.0,0.1,0.1,0.5,0.42160155817212025,276.90306684037097,300.90851417627044,89.82180655259137,48.63969433843943,46.549662904932966,38.39341983134568,44.53824412812639
3,mi,0.0001,1.0,0.1,0.1,0.5,0.26734697917234307,311.64730880359866,344.42776720948166,85.57759924356985,32.23641465398863,30.56346114999548,23.811632316062376,28.13286860891184
3,mi,0.0003162277660168,1.0,0.1,0.1,0.5,0.16753370607588902,332.1984010375087,372.1259358829182,84.37769546826273,20.98331233569071,19.72572314949903,14.464776741207602,17.355639035932594
3,mi,0.001,1.0,0.1,0.1,0.5,0.12106497840824727,341.3442514915709,384.03983140054464,94.7773505966443,13.447461089689495,12.5167845572971,8.646063238445393,10.530222962027077
3,mi,0.0031622776601683,1.0,0.1,0.1,0.5,0.10219655423047458,344.988678125237,385.76936382141355,124.85881482430524,8.460273498269277,7.796709401927074,5.150832017014376,6.324958320642064
3,mi,0.01,1.0,0.1,0.1,0.5,0.09694891060421235,345.99543519660074,386.6486404064111,191.93578568188912,5.230628583624495,4.785798208791048,3.1327306279514016,3.8174417861915693
3,mi,0.0316227766016837,1.0,0.1,0.1,0.5,0.09804627751755328,345.78514844585857,387.2197207945874,341.3412911568979,3.214581719558779,2.9434788578901148,2.018790776027532,2.3834060357699056
3,mi,0.0999999999999999,1.0,0.1,0.1,0.5,0.10108145817151608,345.2028542574128,387.5819616815238,705.5726360011583,2.034449172368775,1.891426606089983,1.441072572370245,1.6132190023053128
3,mi,0.3162277660168379,1.0,0.1,0.1,0.5,0.10307599759184088,344.8196698980223,387.7559193088156,1709.180409113024,1.4190275943029464,1.3568276278046154,1.1700128730927724,1.240385666419526
