setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps,sigma_true,window,r2_21,rmse21_full,rmse21_cv,b21,bg1,bg2,bg11,dev
2,kl,3.162277660168379e-06,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.03749355353550448,357.2037685395902,391.0592300196495,18.191013987700998,79.97916666666667,78.33333333333333,69.90625,71.553125
2,kl,1e-05,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.08066890059665138,349.10026986988055,390.8909746484656,12.66934337930913,78.07291666666667,74.0625,56.239583333333336,61.03541666666666
2,kl,3.1622776601683795e-05,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.08214330246934488,348.8202180858886,387.0944294492551,9.184381108495844,73.13541666666667,62.44791666666666,33.489583333333336,42.565625
2,kl,0.0001,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.15968045598555916,333.76165545207607,387.1045712893588,13.329524494489084,64.51041666666667,45.239583333333336,18.90625,26.63958333333333
2,kl,0.0003162277660168,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.19485250107553898,326.70210501196215,378.3816521753512,19.360038913879226,48.94791666666666,26.885416666666668,12.458333333333334,15.567708333333332
2,kl,0.001,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.22805595492368574,319.89475489701323,374.38177866933427,32.68779447146355,31.354166666666668,16.90625,6.895833333333333,9.733333333333333
2,kl,0.0031622776601683,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2038883555838691,324.8637077791047,380.08690701593565,55.17898125986183,18.0,10.385416666666666,4.708333333333333,6.258333333333334
2,kl,0.01,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.19161863541913443,327.3575451505986,381.05145241479516,82.57763110837766,12.0,6.510416666666667,2.9375,4.111458333333333
2,kl,0.0316227766016837,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.1868564563220841,328.3203617992587,378.80095315541024,129.74964106469602,7.875,4.09375,2.125,2.892708333333333
2,mi,3.1622776601683795e-05,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.10852265818114955,343.77109964402774,385.24692412309486,15.221356096488162,78.94791666666667,73.0,53.54166666666666,60.79270833333332
2,mi,0.0001,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.1467954475135348,336.31078185723163,386.12608240041965,11.457050411464941,77.82291666666667,61.145833333333336,30.635416666666668,43.014583333333334
2,mi,0.0003162277660168,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.23712200721806737,318.0107140617788,373.0319431978077,14.742143296128917,67.54166666666667,43.51041666666666,18.30208333333333,27.838541666666668
2,mi,0.001,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.20269440003070757,325.1072210558495,378.9672625245592,18.325839043795124,50.020833333333336,27.78125,8.979166666666666,14.641666666666666
2,mi,0.0031622776601683,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.23221273384104807,319.0323046270914,375.6964773228937,31.747175446443062,31.041666666666668,14.3125,5.90625,8.522916666666665
2,mi,0.01,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.20644260396962405,324.3421419620017,375.7260513465185,53.27481016793334,18.34375,8.479166666666666,3.7604166666666665,5.032291666666667
2,mi,0.0316227766016837,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2494484636224088,315.4310690014337,370.695889759567,91.60828356414767,11.510416666666666,5.46875,2.40625,3.4718749999999994
2,mi,0.1,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2151940762112731,322.54873641139756,376.8378138039652,132.74499830574425,7.53125,4.260416666666667,1.6875,2.430208333333333
2,mi,0.3162277660168379,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2068825712040521,324.2522179688101,380.3347383362415,219.3020862425189,4.75,3.28125,1.4583333333333333,1.8760416666666668
2,mi_concept,3.1622776601683795e-05,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.287859407060873,307.2536703680272,347.57622102205704,216.15688835573985,11.635416666666666,9.8125,8.09375,8.901041666666666
2,mi_concept,0.0001,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.34444161150667074,294.79485400468343,301.11272440392156,303.4255726310442,8.854166666666666,6.34375,5.614583333333333,6.102083333333335
2,mi_concept,0.0003162277660168,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2745601119072293,310.1093954620803,353.8564265446015,263.2546122596414,7.177083333333333,4.927083333333333,3.6666666666666665,4.239583333333334
2,mi_concept,0.001,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2448422772435299,316.39749958481406,374.97104308787056,323.10536101987105,5.177083333333333,3.6458333333333335,2.6666666666666665,3.020833333333333
2,mi_concept,0.0031622776601683,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.23355259060160558,318.7538132664164,380.2679589150215,381.90478540304235,3.8125,2.8541666666666665,2.0416666666666665,2.190625
2,mi_concept,0.01,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.11637059395990729,342.25459594167666,388.32975584491214,352.60314675716404,2.739583333333333,2.25,1.65625,1.7385416666666669
2,mi_concept,0.0316227766016837,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.10948503967218014,343.58549297504504,389.79267717717613,529.0494583706569,2.114583333333333,1.8645833333333333,1.2395833333333333,1.478125
2,mi_concept,0.1,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.047806635013409725,355.284927990624,388.3591532764562,616.7323973969669,1.6041666666666667,1.4895833333333333,1.1354166666666667,1.2822916666666668
2,mi_concept,0.3162277660168379,1.0,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.04361344874975345,364.09457553176964,360.26577905524965,-1392.628629467759,1.21875,1.2083333333333333,1.1458333333333333,1.1479166666666667
