setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps,sigma_true,window,cond_r2,cond_rmse,n_cond,cond_b,bg1,bg2,bg11,dev1,dev5,dev10
0,eig_code,3.162277660168379e-06,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,,,75,,80.0,80.0,80.0,80.0,80.0,80.0
0,eig_code,1e-05,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,,,75,,80.0,80.0,80.0,80.0,80.0,80.0
0,eig_code,3.1622776601683795e-05,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.26411729458484456,353.15785141804537,75,55.147876102211484,79.6875,77.6875,69.14583333333333,75.51041666666667,69.375,66.36458333333333
0,eig_code,0.0001,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.32749640658083823,341.3141217550872,75,34.25726509981318,74.34375,65.95833333333333,52.989583333333336,68.20833333333333,54.614583333333336,50.46875
0,eig_code,0.0003162277660168,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.3908073663903334,319.7461730868369,75,24.45160685229169,66.77083333333333,55.3125,33.916666666666664,55.79166666666666,39.51041666666666,27.979166666666668
0,eig_code,0.001,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.5248948848986551,278.64844428029403,75,25.771703433016317,56.5,36.145833333333336,17.270833333333332,29.885416666666668,20.010416666666668,17.541666666666668
0,eig_code,0.0031622776601683,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.6186687896129192,247.87316536738007,75,38.8983924127878,37.833333333333336,20.30208333333333,11.65625,22.072916666666668,11.59375,10.479166666666666
0,eig_code,0.01,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.6301658756488875,247.01218044855415,75,70.97665128271366,21.92708333333333,9.864583333333334,6.0625,11.708333333333334,6.697916666666667,7.270833333333333
0,eig_code,0.0316227766016837,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.5737717097547774,263.5155843205569,75,107.41818453951235,13.479166666666666,7.84375,3.395833333333333,7.114583333333333,4.4375,3.7708333333333335
0,kl,3.162277660168379e-06,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.2147692801460783,367.58880945838956,75,66.91927304521465,79.53125,78.47916666666667,67.30208333333333,76.22916666666667,75.14583333333333,71.0
0,kl,1e-05,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.24000712617688225,360.5431493425121,75,28.43555298135306,78.38541666666667,76.28125,55.88541666666666,72.9375,60.85416666666666,60.85416666666666
0,kl,3.1622776601683795e-05,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.3100084288667001,342.46930243748204,75,19.816335618131692,71.85416666666667,67.58333333333333,34.072916666666664,64.90625,44.19791666666666,39.07291666666666
0,kl,0.0001,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.5043282936200081,285.91830821345354,75,20.925910911685,67.96875,48.47916666666666,22.61458333333333,45.083333333333336,24.572916666666668,24.0625
0,kl,0.0003162277660168,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.6786248935434958,227.16223976279244,75,30.38080132689018,50.53125,24.58333333333333,12.625,27.697916666666668,18.6875,15.1875
0,kl,0.001,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.6315826253579976,241.97132894915256,75,47.462983397967236,31.125,17.708333333333332,8.572916666666666,16.5625,10.6875,8.770833333333334
0,kl,0.0031622776601683,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.6461809005692446,237.99620358200886,75,79.36282440777778,19.39583333333333,10.395833333333334,5.166666666666667,11.197916666666666,6.708333333333333,6.229166666666667
0,kl,0.01,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.6472681113796944,236.36632912603477,75,128.048704300734,11.864583333333334,7.0625,3.4791666666666665,7.135416666666667,3.8020833333333335,4.072916666666667
0,kl,0.0316227766016837,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.5578425072419854,268.0427485744599,75,198.75792368767642,7.354166666666667,4.96875,2.4166666666666665,4.75,3.052083333333333,2.552083333333333
0,mi,3.1622776601683795e-05,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.2615485872722309,352.5612039472675,75,26.53676206094327,78.14583333333333,75.08333333333333,51.07291666666666,76.61458333333333,65.59375,54.78125
0,mi,0.0001,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.40021822165508775,318.8278478677023,75,20.475457845947076,76.67708333333333,62.239583333333336,34.197916666666664,63.16666666666666,41.052083333333336,38.958333333333336
0,mi,0.0003162277660168,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.5290533885215999,279.64750782345516,75,21.689465282150962,64.52083333333333,43.72916666666666,19.125,43.59375,23.64583333333333,20.760416666666668
0,mi,0.001,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.6038065972584709,252.49613977132185,75,28.065810772135805,48.427083333333336,26.4375,11.520833333333334,23.73958333333333,16.760416666666668,13.28125
0,mi,0.0031622776601683,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.6158751764740165,249.0227139803198,75,44.687973864936076,30.104166666666668,16.052083333333332,6.84375,16.572916666666668,8.322916666666666,6.770833333333333
0,mi,0.01,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.6243008034565055,245.5361979181163,75,68.54768626942989,19.197916666666668,10.6875,4.052083333333333,9.09375,5.239583333333333,4.958333333333333
0,mi,0.0316227766016837,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.6238339625397106,246.6032550421904,75,133.1426200206284,10.635416666666666,5.729166666666667,2.28125,6.395833333333333,3.3854166666666665,2.989583333333333
0,mi,0.1,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.5796849664381531,260.5792202201354,75,194.8717019826596,6.916666666666667,4.322916666666667,1.9375,3.7708333333333335,2.177083333333333,1.7916666666666667
0,mi,0.3162277660168379,1.0,1.0,0.1,,0.5,True,0.1,exemplar_mean,0.44046004172009934,306.39476444013565,75,329.1467539709226,3.8958333333333335,2.9166666666666665,1.40625,3.0,1.5729166666666667,1.4375
