setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,cond_r2,cond_rmse,n_cond,within_r2,within_b,bg1,bg2,bg11,dev1,dev5,dev10
2,surprisal_b,1.539926526059492,1.0,0.1,0.1,0.3,0.4809689900503174,292.40567621146516,75,,,4.133858426532043,3.79908051065985,3.139560425376098,3.807635267649542,3.3535936878127104,3.203960176930439
2,surprisal_b,4.216965034285822,1.0,0.1,0.1,0.3,0.4789401389750101,293.00920044452363,75,,,2.1888508245635174,2.057280661427048,1.803365255133217,2.0595650888802934,1.8836520465088775,1.8247672293944803
2,surprisal_b,11.547819846894582,1.0,0.1,0.1,0.3,0.47934384704246136,292.86228224107055,75,,,1.4501807571599097,1.3978854674979178,1.299554664968484,1.3985125335866848,1.3299657382974646,1.3068615895572724
2,surprisal_b,31.622776601683793,1.0,0.1,0.1,0.3,0.48035086730353727,292.53659821680907,75,,,1.168279553852082,1.1480328435915246,1.1106593542400316,1.1482210272936837,1.1220642515420454,1.1132336951281023
2,surprisal,0.01,1.0,0.1,0.1,0.3,0.003287404933506217,409.9419303426697,75,,,55.091931310912855,40.15904656890954,80.0,41.11632520885412,54.17590626384615,80.0
2,surprisal,0.0273841963426436,1.0,0.1,0.1,0.3,0.01819667513304864,408.2735061579857,75,,,32.98619877548839,19.321868126629628,80.0,19.98604395885986,56.45504457815529,80.0
2,surprisal,0.0749894209332455,1.0,0.1,0.1,0.3,0.0017287109831435376,415.72969017851864,75,,,14.59427095443959,8.454377943104745,80.0,8.687506774274507,1.5474658896771727,64.2
2,surprisal,0.2053525026457146,1.0,0.1,0.1,0.3,0.5307641559762942,276.76883406642713,75,,,6.3723024448437435,4.149801760329868,1.0,4.218604612513291,1.4195336039901676,1.0323439982085758
2,surprisal,0.5623413251903491,1.0,0.1,0.1,0.3,0.4985384389846375,286.8355939219447,75,,,3.2050424589408713,2.3722314566321465,1.0,2.3914681354023095,1.2596283207542889,1.0207613071195791
2,surprisal,1.539926526059492,1.0,0.1,0.1,0.3,0.48204198278813687,292.0273819029941,75,,,1.9254278027204133,1.5908697625079944,1.0,1.596329191787062,1.1325591542001463,1.0113725576492991
