setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps,sigma_true,window,cond_r2,cond_rmse,n_cond,cond_b,bg1,bg2,bg11,dev1,dev5,dev10
8,mi_concept,1.0,3.0,1.0,0.03,,0.5,True,0.1,exemplar_mean,0.32290851998167724,407.29263902803655,75,-7204.240390062229,1.0104166666666667,1.0520833333333333,1.03125,1.0729166666666667,1.09375,1.0520833333333333
8,mi_concept,3.1622776601683795,3.0,1.0,0.03,,0.5,True,0.1,exemplar_mean,0.18228538898993005,407.29263902803655,75,-11303.89121127834,1.0,1.0104166666666667,1.0208333333333333,1.0520833333333333,1.0520833333333333,1.0208333333333333
9,mi_concept,3.1622776601683795e-05,3.0,1.0,0.03,,0.5,True,0.2,exemplar_mean,0.6176686932831451,258.5811640093516,75,137.45811815993744,40.989583333333336,37.864583333333336,32.604166666666664,42.770833333333336,39.677083333333336,39.35416666666666
9,mi_concept,0.0001,3.0,1.0,0.03,,0.5,True,0.2,exemplar_mean,0.835538593158461,166.08446572222562,75,142.6215899588756,31.40625,24.75,22.322916666666668,26.729166666666668,27.625,24.604166666666668
9,mi_concept,0.0003162277660168,3.0,1.0,0.03,,0.5,True,0.2,exemplar_mean,0.2547440678702277,353.77966447011363,75,122.49994349945652,18.15625,18.92708333333333,14.072916666666666,20.375,17.270833333333332,15.34375
9,mi_concept,0.001,3.0,1.0,0.03,,0.5,True,0.2,exemplar_mean,0.32324331235980946,339.656876541765,75,227.97803500231396,11.583333333333334,11.635416666666666,8.697916666666666,11.229166666666666,9.739583333333334,9.416666666666666
9,mi_concept,0.0031622776601683,3.0,1.0,0.03,,0.5,True,0.2,exemplar_mean,0.4115848688186666,314.88192313809043,75,438.1853362680524,7.3125,6.875,5.5,7.364583333333333,6.208333333333333,5.46875
9,mi_concept,0.01,3.0,1.0,0.03,,0.5,True,0.2,exemplar_mean,0.09325062864421152,388.97407575964155,75,360.67388528499794,4.052083333333333,4.260416666666667,3.1041666666666665,4.84375,3.7083333333333335,3.28125
9,mi_concept,0.0316227766016837,3.0,1.0,0.03,,0.5,True,0.2,exemplar_mean,0.02714425425282708,407.29263902803655,75,-409.0040139850258,2.1979166666666665,2.395833333333333,2.0625,2.46875,2.21875,2.1041666666666665
9,mi_concept,0.1,3.0,1.0,0.03,,0.5,True,0.2,exemplar_mean,0.4260601173256855,407.29263902803655,75,-2259.5692538099465,1.4166666666666667,1.5625,1.46875,1.6770833333333333,1.6458333333333333,1.40625
9,mi_concept,0.3162277660168379,3.0,1.0,0.03,,0.5,True,0.2,exemplar_mean,0.015078596616451551,407.29263902803655,75,-1133.762667360745,1.2291666666666667,1.2604166666666667,1.0625,1.34375,1.375,1.1979166666666667
9,mi_concept,1.0,3.0,1.0,0.03,,0.5,True,0.2,exemplar_mean,0.1768512692905773,407.29263902803655,75,-6381.137480521167,1.0416666666666667,1.0520833333333333,1.1041666666666667,1.1145833333333333,1.0729166666666667,1.0833333333333333
9,mi_concept,3.1622776601683795,3.0,1.0,0.03,,0.5,True,0.2,exemplar_mean,0.22129774837329047,407.29263902803655,75,-12478.560702629231,1.0104166666666667,1.0208333333333333,1.0729166666666667,1.0,1.0208333333333333,1.03125
10,mi_concept,3.1622776601683795e-05,3.0,1.0,0.03,,1.0,True,0.1,exemplar_mean,0.6834695569252082,237.31193627483927,75,166.41608852060017,28.95833333333333,25.61458333333333,23.4375,26.416666666666668,27.010416666666668,30.135416666666668
10,mi_concept,0.0001,3.0,1.0,0.03,,1.0,True,0.1,exemplar_mean,0.7327284092436699,215.7813158479856,75,210.03044677496254,20.20833333333333,16.25,15.1875,17.604166666666668,18.28125,17.479166666666668
10,mi_concept,0.0003162277660168,3.0,1.0,0.03,,1.0,True,0.1,exemplar_mean,0.7319920079353988,212.6747815796232,75,348.52063655535073,13.385416666666666,11.875,10.083333333333334,12.416666666666666,12.979166666666666,13.0
10,mi_concept,0.001,3.0,1.0,0.03,,1.0,True,0.1,exemplar_mean,0.6290853890824276,256.53816093293835,75,375.2105810646153,9.416666666666666,7.895833333333333,6.427083333333333,7.989583333333333,7.510416666666667,7.677083333333333
10,mi_concept,0.0031622776601683,3.0,1.0,0.03,,1.0,True,0.1,exemplar_mean,0.5095287191286986,284.98606081789654,75,525.5932820086905,6.020833333333333,5.59375,3.9791666666666665,5.635416666666667,4.65625,4.791666666666667
10,mi_concept,0.01,3.0,1.0,0.03,,1.0,True,0.1,exemplar_mean,0.02504846117441468,405.4202249709183,75,163.96077330897774,3.4166666666666665,3.7291666666666665,2.6979166666666665,3.71875,3.2916666666666665,2.9166666666666665
