setting,metric,world_EIGs,pooled_rmse,pooled_r2,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps
68,kl,0.0017782794100389228,4.805172989834881,0.06350971330330143,0.004173564524418869,11.638359590624292,2.5258250018530126,0.3520082401530652,3.1267185934085977,1.9748145225586098,1.9750063865647742,3.0,1.0,1.0,,1.0,True
68,kl,0.0031622776601683794,4.801785668493215,0.0663786736365205,0.004306453360687644,11.637815224300063,2.713734298146164,0.33240953169288867,3.050125237447793,1.9560741887214528,1.956402486931201,3.0,1.0,1.0,,1.0,True
68,kl,0.005623413251903491,4.796024001585696,0.07132177989446224,0.0045331908864814675,11.636900288994125,2.8967807589398973,0.31882851617643126,2.983604573216733,1.9244697531307293,1.9250158880092576,3.0,1.0,1.0,,1.0,True
68,kl,0.01,4.786736115192591,0.07944795468165787,0.004900866145298304,11.635450496024447,3.103201562907689,0.3083691298353842,2.911628800165477,1.8731432199395563,1.874010297735878,3.0,1.0,1.0,,1.0,True
68,kl,0.01778279410038923,4.7729266616827655,0.09185884437835971,0.005453770511058127,11.63333787952727,3.3673263541834952,0.29812961088446055,2.816470327200161,1.7946840480379567,1.7959629775780115,3.0,1.0,1.0,,1.0,True
68,kl,0.03162277660168379,4.7547634846417886,0.10870449530414773,0.0061962797047207625,11.630598821416744,3.7277976614981765,0.28480776127644486,2.6793273644728295,1.6851946219034233,1.6868885059800725,3.0,1.0,1.0,,1.0,True
68,kl,0.05623413251903491,4.734509114799781,0.12806268365998416,0.0070533658987232805,11.627516442011308,4.247676235916942,0.2641540385778709,2.485118373240702,1.550354233296243,1.5523019536084603,3.0,1.0,1.0,,1.0,True
68,kl,0.1,4.715695996501047,0.14646543207173057,0.00789054860638454,11.624492337304725,5.067092133260573,0.23197564542709995,2.2330057226622277,1.4076848892179206,1.4095900801936108,3.0,1.0,1.0,,1.0,True
68,mi,1e-05,4.809218760977856,0.060120924202074676,0.004015212008756884,11.63901662941968,0.9581572616557726,0.910932935459016,3.9612315569913314,1.0000000372625026,1.0000000412027004,3.0,1.0,1.0,,1.0,True
68,mi,1.6155980984398728e-05,4.809218761356394,0.060120923376125596,0.004015211970463503,11.639016629695478,0.9662897624948604,0.9029946647454349,3.9363091718662666,1.0000000230642156,1.0000000255030634,3.0,1.0,1.0,,1.0,True
