metric,setting,world_EIGs,V_prior,alpha_prior,beta_prior,sd_epsilon,sigma_true,eps_fixed,r2_21_reeval,rmse21_cv_reeval,b21_reeval,r2_21_grid,rmse21_cv_grid,r2_mc_sd,r2_mc_lo,r2_mc_hi,hab,dis,rollouts,pairs,seed,window,bg_1,bg_2,bg_3,bg_4,bg_5,bg_6,bg_7,bg_8,bg_9,bg_10,bg_11,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10
mi,4,0.0316227766016837,0.03,1.0,1.0,0.5,0.1,,0.2277397513280067,374.62058025584935,87.79411510203961,0.2647612264268167,361.8523597231302,0.0028915506263693,0.2222457358205449,0.2333368375136362,0.2185074084174166,1.3425659372659953,4,1180,7000010,exemplar_mean,11.653601694915254,5.657415254237288,4.3205508474576275,3.7582627118644063,3.440042372881356,3.1658898305084744,2.9739406779661017,2.7966101694915255,2.6737288135593222,2.611864406779661,2.546398305084746,5.676694915254237,4.436864406779661,3.849788135593221,3.436864406779661,3.1408898305084745,3.006779661016949,2.798940677966102,2.713771186440678,2.643220338983051,2.483262711864407
mi,32,0.1,0.3,1.0,0.1,0.5,0.1,,0.2331005415726753,375.24235753845227,146.9344613941248,0.2615538448060021,366.0538259977084,0.0031062761980168,0.2265827430279482,0.2389590952932742,0.2513228286608004,1.3535070373386064,4,1180,7000011,exemplar_mean,7.247245762711865,3.955296610169491,3.0709745762711864,2.6228813559322033,2.402542372881356,2.2658898305084745,2.1394067796610168,2.028177966101695,1.9298728813559325,1.8627118644067795,1.8213983050847455,4.047669491525424,3.1027542372881354,2.664406779661017,2.457415254237288,2.267372881355932,2.2116525423728812,2.04364406779661,2.0,1.9478813559322037,1.909957627118644
kl,10,0.3162277660168379,0.03,10.0,0.1,1.0,0.1,,0.3170219397833324,328.10081411031194,426.2290074259829,0.3796537270180743,295.3972189994764,0.0052005386735527,0.306793836710851,0.3267293080654235,0.3796450874914982,1.3248371335504885,4,1180,7000000,exemplar_mean,3.4264830508474575,2.323093220338983,1.9042372881355931,1.6521186440677966,1.5625,1.5065677966101696,1.4326271186440678,1.3919491525423728,1.3703389830508474,1.3177966101694916,1.3008474576271187,2.41885593220339,2.0338983050847457,1.847457627118644,1.7203389830508475,1.6266949152542374,1.5788135593220338,1.5582627118644068,1.5125,1.4800847457627118,1.4572033898305086
kl,10,0.1,0.03,10.0,0.1,1.0,0.1,,0.3203034359336011,323.3060766591784,242.3726342441187,0.375574179063245,298.33930488411244,0.0042798051785228,0.3121158716237457,0.328493486990481,0.3055045871559633,1.397247247247247,4,1180,7000001,exemplar_mean,5.5423728813559325,3.3680084745762713,2.6125,2.3188559322033897,2.123728813559322,1.9957627118644068,1.8866525423728813,1.806779661016949,1.7841101694915251,1.7082627118644067,1.693220338983051,3.484533898305085,2.827966101694915,2.5561440677966103,2.3754237288135593,2.2294491525423727,2.1345338983050848,2.113771186440678,2.0383474576271188,1.9641949152542373,1.9341101694915257
kl,42,0.3162277660168379,0.3,10.0,0.1,1.0,0.1,,0.2833431825878892,348.1678584234314,477.9892089867856,0.3484412006844732,303.423801880846,0.0065426155295562,0.2705919767129091,0.2973978990767389,0.4358021160995139,1.3134350393700789,4,1180,7000002,exemplar_mean,2.9635593220338983,2.3383474576271186,1.8794491525423729,1.6860169491525423,1.5423728813559323,1.478177966101695,1.4338983050847458,1.4002118644067796,1.3523305084745765,1.31885593220339,1.2915254237288136,2.366949152542373,1.9875,1.7951271186440678,1.6726694915254237,1.624364406779661,1.5919491525423728,1.5095338983050848,1.4966101694915257,1.4690677966101695,1.4495762711864406
kl,9,0.1,0.03,10.0,0.1,0.5,0.2,,0.2369915945955172,376.057643522763,206.37034914876412,0.3219132584849057,309.1554985941219,0.0040317716150366,0.2290891680786124,0.2449642123617525,0.3170499180109065,1.3154318017801303,4,1180,7000003,exemplar_mean,5.5557203389830505,3.4847457627118645,2.7563559322033897,2.4565677966101696,2.2476694915254236,2.1177966101694916,1.9377118644067797,1.9154661016949153,1.839406779661017,1.805084745762712,1.7614406779661016,3.546398305084746,2.823305084745763,2.515677966101695,2.346186440677966,2.211016949152542,2.0927966101694917,1.9809322033898304,1.9504237288135593,1.8625,1.841313559322034
kl,42,0.0316227766016837,0.3,10.0,0.1,1.0,0.1,,0.2871206816188975,345.74369377833335,152.27629719041505,0.3333863637099832,309.3060876313712,0.0038936188688235,0.2791538625516471,0.2948499274638211,0.2928747566515249,1.4116015244172648,4,1180,7000004,exemplar_mean,8.162076271186441,4.897457627118644,3.9375,3.4726694915254237,3.159322033898305,2.9334745762711862,2.7027542372881355,2.6177966101694916,2.527542372881356,2.383686440677966,2.390466101694915,5.11864406779661,4.1182203389830505,3.680720338983051,3.379872881355932,3.2021186440677964,3.051059322033898,2.9014830508474576,2.840042372881356,2.737923728813559,2.713771186440678
kl,40,0.3162277660168379,0.3,10.0,0.1,0.5,0.1,,0.305381507402609,337.57180818039234,524.0704021639239,0.3637748709982115,309.5679316515796,0.0069488543146125,0.2913010002508214,0.3191637845275579,0.4537050623624358,1.3001131953428202,4,1180,7000005,exemplar_mean,2.88771186440678,2.2546610169491523,1.847033898305085,1.6813559322033895,1.598728813559322,1.485593220338983,1.413771186440678,1.376906779661017,1.3576271186440678,1.3186440677966105,1.3101694915254238,2.3197033898305084,2.0313559322033896,1.8027542372881356,1.709322033898305,1.619915254237288,1.5697033898305084,1.5294491525423728,1.5148305084745763,1.478177966101695,1.4584745762711864
kl,8,0.0316227766016837,0.03,10.0,0.1,0.5,0.1,,0.2908096427182722,343.0749205521101,148.080842866453,0.3096463269825603,313.3113957924538,0.0039264795991426,0.2828659768846571,0.2983017292151722,0.2792765560845361,1.4559754667628757,4,1180,7000006,exemplar_mean,8.410805084745762,4.941737288135593,4.039618644067796,3.4927966101694916,3.167584745762712,2.9438559322033897,2.749364406779661,2.633686440677966,2.5271186440677966,2.451694915254237,2.3489406779661017,5.115677966101695,4.207415254237288,3.796398305084746,3.471186440677966,3.2014830508474574,3.1326271186440677,3.001694915254238,2.837076271186441,2.7625,2.673940677966102
kl,24,0.1,0.1,10.0,0.1,0.5,0.1,,0.3083244032388878,333.72013209750367,253.7729501047897,0.3274662229446876,315.5630947768489,0.0048450798521752,0.2989219281845261,0.317884858392779,0.3218237082066869,1.4005414935146707,4,1180,7000007,exemplar_mean,5.227754237288136,3.324576271186441,2.666101694915254,2.352118644067797,2.11843220338983,2.011864406779661,1.8847457627118644,1.804449152542373,1.7578389830508474,1.741949152542373,1.682415254237288,3.463771186440678,2.8819915254237287,2.5601694915254236,2.3591101694915255,2.241313559322034,2.1239406779661016,2.0622881355932203,1.974364406779661,1.959957627118644,1.9360169491525423
