setting,metric,world_EIGs,pooled_rmse,pooled_r2,pooled_r,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,sigma_true,sd_epsilon,infer_eps,eps_fixed
0,eig_code,1e-07,4.860396520026076,0.00010000473924746228,0.010000236959565622,0.00022203646249795047,11.656772460929611,-0.027833147461786754,6.781765789800165,440.1192587898943,451.83906749465115,463.02508982705217,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,2.1544346900318822e-07,4.8607438211901135,0.0004098343056486376,0.020244364787481914,0.00015829315780125478,11.65849913619397,-0.012805388209494242,12.449198924157912,383.19696555568277,404.23446750064414,425.2387405774609,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,4.641588833612782e-07,4.860790596865186,0.001653114068834377,0.04065850549189403,6.2753699796665e-05,11.6619830523132,-0.005203367611716841,19.30089404568236,293.24787927606104,324.3835940082952,358.4079192347019,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,1e-06,4.85935173281346,0.005841580399943491,0.07643023223792723,1.3409745621295245e-07,11.668454428570362,0.00021137871743941346,21.986388970898535,187.1302108699589,219.61944435654559,261.33155115264896,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,2.1544346900318822e-06,4.855559814569412,0.014164089381179894,0.1190129798853045,0.00010920813068364392,11.676078384970882,0.008246504120213728,16.102440556218166,105.70784527744388,126.90047907135556,160.13317955594087,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,4.641588833612773e-06,4.853747431599604,0.018321343322949834,0.1353563567881089,0.00020838136557818117,11.678524008205263,0.022018378194296324,8.331720153548144,62.59019763379865,73.05358513001956,90.86293519588521,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,9.999999999999999e-06,4.855383044315168,0.016056408938336826,0.12671388613067167,0.00015552693956762708,11.67749841329901,0.03883355306093705,4.0802324561045324,41.54091829151064,46.79843103604762,55.408556055586324,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,2.154434690031882e-05,4.858777228290532,0.010812008132481298,0.10398080655813985,5.2603375613097704e-05,11.673952888425637,0.04154647410073799,2.2170696276090167,30.248931832202004,33.29314275233169,37.792416960898926,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,4.641588833612773e-05,4.862168086451348,0.005412439049846904,0.0735692806125417,1.2968568764795608e-07,11.668935238873978,0.0031605253667908698,1.4462828068081013,23.010274169328913,25.15502617133832,27.930550780191737,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,9.999999999999999e-05,4.864303605082251,0.0025083289063292332,0.050083219807928014,2.323912232704855e-05,11.665037442208504,-0.05666213377704503,1.079366044046765,17.651011234066143,19.33976358561691,21.321246656863995,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,0.00021544346900318823,4.864315905457947,0.0008577581808224197,0.029287508955567042,8.653900003943615e-05,11.661888334836263,-0.14154123408336375,0.8332410817243966,13.516591367019503,14.879186478987158,16.35141867093035,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,0.00046415888336127773,4.863586697526001,1.953290655160554e-05,0.004419604795861904,0.00021415306142001715,11.65808311808954,-0.28745698489683386,0.6446687252408211,10.31867026050493,11.426609376882597,12.514632857465278,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,0.001,4.8617660103050575,0.0006617612271612566,-0.025724720157102907,0.00044332449828411345,11.65373549645359,-0.5338070229898464,0.4985944895143768,7.847871589622926,8.755205293801518,9.549719076962601,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,0.002154434690031882,4.859611978412433,0.0037958911160539364,-0.06161080356604624,0.0008184377339143008,11.651212026288341,-0.9367400786782166,0.3851228588592496,5.943576758137816,6.691186778604899,7.261077091336685,3.0,1.0,0.1,0.1,,False,0.0001
0,eig_code,0.004641588833612772,4.859611978412433,0.010531113749759314,-0.10262121491075475,0.001379356163626561,11.651121300615964,-1.5750131645251522,0.296563880891665,4.483098034266363,5.099406591686389,5.498173173239871,3.0,1.0,0.1,0.1,,False,0.0001
