setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,cond_r2,cond_rmse,n_cond,within_r2,within_b,bg1,bg2,bg11,dev1,dev5,dev10
1,mi,3.1622776601683795e-05,1.0,1.0,0.1,,0.3419386678158373,333.80015605550017,75,,,78.63541666666667,74.35416666666667,28.65625,72.47916666666667,38.75,33.208333333333336
1,mi,0.0001,1.0,1.0,0.1,,0.38166851452336165,322.03552140390747,75,,,74.96875,62.29166666666666,20.010416666666668,62.21875,30.197916666666668,22.98958333333333
1,mi,0.0003162277660168,1.0,1.0,0.1,,0.5582027344125216,266.5075772084562,75,,,66.125,44.458333333333336,14.125,45.46875,25.27083333333333,16.177083333333332
1,mi,0.001,1.0,1.0,0.1,,0.6183946831805581,247.71602135994198,75,,,50.958333333333336,26.697916666666668,9.510416666666666,27.010416666666668,14.03125,11.697916666666666
1,mi,0.0031622776601683,1.0,1.0,0.1,,0.6465159288486373,236.7338781603592,75,,,30.89583333333333,16.291666666666668,6.9375,15.5,10.59375,7.6875
1,mi,0.01,1.0,1.0,0.1,,0.6464290329730726,239.15874823178177,75,,,18.15625,8.833333333333334,4.260416666666667,10.020833333333334,6.041666666666667,4.28125
1,mi,0.0316227766016837,1.0,1.0,0.1,,0.6466715331956836,236.08095665195734,75,,,10.697916666666666,5.833333333333333,2.489583333333333,5.708333333333333,3.15625,3.09375
1,mi,0.0999999999999999,1.0,1.0,0.1,,0.6326926820935006,243.2252728015842,75,,,6.927083333333333,3.78125,1.84375,4.114583333333333,2.427083333333333,1.9583333333333333
1,mi,0.3162277660168379,1.0,1.0,0.1,,0.4873873065702818,290.38479374923065,75,,,3.5729166666666665,2.770833333333333,1.40625,2.7604166666666665,1.8229166666666667,1.4375
1,surprisal_b,0.01,1.0,1.0,0.1,,0.1654783004406406,383.5917464605135,75,,,74.67708333333333,72.63541666666667,71.47916666666667,73.96875,73.53125,76.13541666666667
1,surprisal_b,0.0273841963426436,1.0,1.0,0.1,,0.3903922143622865,324.46289105689175,75,,,68.16666666666667,67.67708333333333,65.25,63.552083333333336,65.61458333333333,65.375
1,surprisal_b,0.0749894209332455,1.0,1.0,0.1,,0.004640333364827318,411.7940142477122,75,,,46.59375,44.239583333333336,38.53125,47.5625,42.21875,46.46875
1,surprisal_b,0.2053525026457146,1.0,1.0,0.1,,0.033459046880417495,403.52664899218337,75,,,23.34375,23.96875,17.895833333333332,22.947916666666668,21.3125,23.86458333333333
1,surprisal_b,0.5623413251903491,1.0,1.0,0.1,,0.006226145048070645,407.29263902803655,75,,,9.270833333333334,11.0,8.822916666666666,11.0625,10.5625,8.947916666666666
