setting,metric,world_EIGs,pooled_rmse,pooled_r2,within_r2,within_rmse,within_b,pred_sd,pred_bg1,pred_bg10,pred_dev10,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps
24,mi,0.00011006941712522103,4.809218489025813,0.060121467081375876,0.004015236745215038,11.639016448918904,0.8335773891634177,1.047668328779892,4.403804207211169,1.0000000020623092,1.0000000022578621,1.0,10.0,10.0,,0.1,True
24,mi,0.0001778279410038923,4.809218587468291,0.06012127049894217,0.0040152277872495794,11.639016514281218,0.8610226443341983,1.0142727483155645,4.295303645375266,1.0000000012764991,1.0000000013975394,1.0,10.0,10.0,,0.1,True
24,mi,0.00028729848333536653,4.809218650949104,0.06012114373297655,0.0040152220107128826,11.639016556430088,0.8850584446534456,0.9867272350542906,4.205809779451067,1.0000000007901093,1.0000000008650292,1.0,10.0,10.0,,0.1,True
24,mi,0.00046415888336127817,4.80921869177186,0.060121062213523584,0.004015218295991431,11.639016583534808,0.9041886647150482,0.9658503415618265,4.137981944733688,1.0000000004890506,1.0000000005354235,1.0,10.0,10.0,,0.1,True
24,mi,0.0007498942093324559,4.809218717846838,0.060121010144187366,0.004015215923268003,11.63901660084755,0.9183070367591427,0.9510007852685474,4.089736604897797,1.0000000003027056,1.000000000331409,1.0,10.0,10.0,,0.1,True
24,mi,0.0012115276586285887,4.809218734371017,0.06012097714696043,0.004015214419632509,11.639016611818935,0.9281893008185619,0.9408755031297608,4.056840164109139,1.0000000001873646,1.0000000002051308,1.0,10.0,10.0,,0.1,True
24,mi,0.0019573417814876615,4.809218744769211,0.060120956382766676,0.004015213473438418,11.639016618722906,0.9349088315894702,0.9341129951521645,4.034869181241995,1.0000000001159721,1.0000000001269689,1.0,10.0,10.0,,0.1,True
24,mi,0.0031622776601683794,4.809218751276973,0.0601209433873873,0.004015212881257861,11.639016623043796,0.9394803904740409,0.9295674966703796,4.020101132242589,1.0000000000717828,1.0000000000785894,1.0,10.0,10.0,,0.1,True
24,mi,0.00510896977450693,4.809218755334191,0.06012093528551751,0.004015212512067407,11.639016625737622,0.9427372544866957,0.9263560942833633,4.009667483721646,1.0000000000444311,1.0000000000486442,1.0,10.0,10.0,,0.1,True
24,mi,0.008254041852680189,4.809218757857062,0.06012093024759346,0.004015212282496519,11.639016627412703,0.9453452073068382,0.9238005050991551,4.001364535899429,1.0000000000275013,1.000000000030109,1.0,10.0,10.0,,0.1,True
24,mi,0.013335214321633239,4.809218759423179,0.06012092712020886,0.004015212139986131,11.63901662845254,0.9478761337111161,0.9213338493009514,3.993350531912444,1.0000000000170224,1.0000000000186364,1.0,10.0,10.0,,0.1,True
24,mi,0.021544346900318843,4.809218760394325,0.0601209251809275,0.0040152120516159006,11.639016629097341,0.9509064065512213,0.918397807347218,3.9838115278794866,1.0000000000105362,1.0000000000115354,1.0,10.0,10.0,,0.1,True
24,mi,0.034807005884284134,4.80921876099612,0.06012092397920092,0.00401521199685496,11.639016629496906,0.955135900710717,0.9143309899352022,3.970598714108315,1.0000000000065217,1.0000000000071398,1.0,10.0,10.0,,0.1,True
24,mi,0.056234132519034905,4.809218761368884,0.060120923234826235,0.004015211962934884,11.63901662974441,0.9615417342528023,0.9082396730015154,3.950808441682162,1.0000000000040365,1.0000000000044194,1.0,10.0,10.0,,0.1,True
24,mi,0.09085175756516872,4.809218761599732,0.060120922773847986,0.004015211941928775,11.63901662989768,0.9715934291286321,0.8988434069931294,3.9202806173608358,1.0000000000024987,1.0000000000027354,1.0,10.0,10.0,,0.1,True
24,mi,0.14677992676220705,4.8092187617426845,0.06012092248838824,0.004015211928920787,11.639016629992595,0.9875679288746221,0.8843040776246118,3.8730433335110863,1.0000000000015465,1.000000000001693,1.0,10.0,10.0,,0.1,True
24,mi,0.23713737056616552,4.80921876183122,0.06012092231158894,0.004015211920864307,11.63901663005138,1.0130158112879557,0.8620895503462028,3.8008698580805924,1.0000000000009572,1.000000000001048,1.0,10.0,10.0,,0.1,True
24,mi,0.3831186849557293,4.809218761886085,0.06012092220202801,0.004015211915871749,11.63901663008781,1.053446086122911,0.8290033596257594,3.6933750926671753,1.0000000000005924,1.0000000000006486,1.0,10.0,10.0,,0.1,True
24,mi,0.618965818891261,4.80921876192013,0.060120922134046545,0.004015211912773952,11.639016630110413,1.1173300534010857,0.7816046317996767,3.5393798726703682,1.0000000000003668,1.0000000000004015,1.0,10.0,10.0,,0.1,True
24,mi,1.0,4.809218761941304,0.060120922091759336,0.004015211910846983,11.639016630124472,1.2176361752860732,0.7172178072441259,3.3301914854729513,1.000000000000227,1.0000000000002485,1.0,10.0,10.0,,0.1,True
24,surprisal,0.0031622776601683794,4.64006403732192,0.22214479198799017,0.012515283382892383,11.61335603341969,0.12344461667173987,11.361194920286028,396.30108128426076,359.7523274211164,360.913053439188,1.0,10.0,10.0,,0.1,True
24,surprisal,0.004869675251658631,4.639470857111598,0.22232241310343617,0.01251421572594235,11.612829985581419,0.09783634186511839,14.339592490860825,352.4321704160946,306.28432379276177,307.7029582698387,1.0,10.0,10.0,,0.1,True
24,surprisal,0.007498942093324559,4.638799928359772,0.22250957648468236,0.01250868755261103,11.612119359405941,0.08519978679464564,16.47133360505573,297.4205363419674,244.38009303703566,245.93744266407006,1.0,10.0,10.0,,0.1,True
24,surprisal,0.011547819846894581,4.638208693397865,0.22264165709174039,0.012494173079090027,11.6112440266212,0.08420562279456761,16.667584890367817,234.77449569489715,181.0510948294142,182.53666190310568,1.0,10.0,10.0,,0.1,True
24,surprisal,0.01778279410038923,4.637925015222151,0.22263330770987258,0.012467278689192516,11.610332764308028,0.0969587501313177,14.471006642195729,172.03874292376523,125.33054592464005,126.53853152392054,1.0,10.0,10.0,,0.1,True
24,surprisal,0.02738419634264361,4.637995888605978,0.22249083642807102,0.012434639224633838,11.609635081502699,0.1297015992139918,10.810819008285828,118.13576080679648,83.183280450171,84.03959059999833,1.0,10.0,10.0,,0.1,True
24,surprisal,0.042169650342858224,4.638134228202718,0.2223699446117218,0.012413362661555223,11.609319689096552,0.1917047348160991,7.310425986256341,78.1678533087745,54.50196003650537,55.06772939446884,1.0,10.0,10.0,,0.1,True
