setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,sd_epsilon,sigma_true,pooled_rmse,pooled_r2,pooled_r,within_r2,within_b,pred_bg1,pred_bg10,pred_dev10
1,eig_code,0.046415888336127725,1.0,1.0,0.1,0.5,0.2,4.68371535467422,0.19482968117003982,0.44139515308852206,0.010787077351178788,0.6154542159018939,10.11989012502829,3.1535728150996984,3.171937278668788
1,eig_code,0.09999999999999999,1.0,1.0,0.1,0.5,0.2,4.703615839844959,0.17994622836841384,0.4242006935029855,0.009869210880759819,0.8095620529232304,7.340888128022179,2.1393055331638786,2.154284637881424
1,kl,1e-07,1.0,1.0,0.1,0.5,0.2,4.7977799741903,0.0941946980642844,0.3069115476229013,0.005774099658162642,2.439461584566095,499.0842915646235,498.1064406691587,497.9750471492251
1,kl,2.1544346900318822e-07,1.0,1.0,0.1,0.5,0.2,4.79742548315869,0.09442182222730874,0.3072813405127437,0.0057896200648150315,1.1438548928734142,498.03227653709746,495.9403744120675,495.6639481567948
1,kl,4.641588833612782e-07,1.0,1.0,0.1,0.5,0.2,4.796656390423124,0.09491164975617793,0.3080773437891497,0.005822809066754278,0.5425175928055371,495.78412527999393,491.34477540259564,490.77834186645345
1,kl,1e-06,1.0,1.0,0.1,0.5,0.2,4.794982443003982,0.0959654650297482,0.30978293211497016,0.005893037482959494,0.26346529684051967,491.02350465541554,481.7607023518687,480.6595716127153
1,kl,2.1544346900318822e-06,1.0,1.0,0.1,0.5,0.2,4.791361956404385,0.09819771041338646,0.3133651391163134,0.006037507770485115,0.13407462787147204,481.13068674272,462.46534136630925,460.51931994992884
1,kl,4.641588833612773e-06,1.0,1.0,0.1,0.5,0.2,4.783907608938208,0.10263700647743126,0.3203701085891617,0.006312776424826214,0.0742999727172787,461.3263819958292,426.20060309509546,423.18140457661315
1,kl,9.999999999999999e-06,1.0,1.0,0.1,0.5,0.2,4.770784451800371,0.11001195173703773,0.3316804964676665,0.006750307228805699,0.04720387743181744,424.34859892192065,365.9277382535801,361.52713168589116
1,kl,2.154434690031882e-05,1.0,1.0,0.1,0.5,0.2,4.753476236956837,0.11902567700393045,0.3450009811637214,0.007275696558952581,0.03631756491180819,363.18712273493173,283.18512011804745,276.45847171797305
1,kl,4.641588833612773e-05,1.0,1.0,0.1,0.5,0.2,4.736153913706793,0.12883151135086898,0.3589310676869153,0.007842955768211946,0.03548592155169988,279.77204388986087,193.95178228084515,185.212567900306
1,kl,9.999999999999999e-05,1.0,1.0,0.1,0.5,0.2,4.717737163879642,0.14394052811241384,0.37939495003546614,0.008643453852504942,0.04379707336506714,191.764600700472,117.1299536028691,109.68631804941985
1,kl,0.00021544346900318823,1.0,1.0,0.1,0.5,0.2,4.6930671416759004,0.16852013305374045,0.4105120376477899,0.00987421939354529,0.06340199174943041,119.20284487140981,61.570980164000616,57.8981993624241
1,kl,0.00046415888336127773,1.0,1.0,0.1,0.5,0.2,4.66743424203652,0.19586065253086057,0.4425614675170677,0.01120113771884989,0.10502320136917354,68.27430698736553,29.409901763941335,28.854540187828718
1,kl,0.001,1.0,1.0,0.1,0.5,0.2,4.64836470471428,0.2166392789628448,0.4654452480827845,0.012157872121557134,0.19511094495089296,37.86965405422368,15.45542839920138,15.941545047370786
1,kl,0.002154434690031882,1.0,1.0,0.1,0.5,0.2,4.637822366017325,0.22771891449403814,0.4771990302735727,0.012636697969579874,0.32445354292191403,23.32708550323206,9.39440752200035,9.92362481171745
1,kl,0.004641588833612772,1.0,1.0,0.1,0.5,0.2,4.642270083280755,0.2266753365002362,0.47610433362891813,0.012468320183809643,0.44047037186376364,16.357588072932803,5.994424647858387,6.40061334501087
1,kl,0.01,1.0,1.0,0.1,0.5,0.2,4.65344528862304,0.2206577465707351,0.4697422128899372,0.012015473760657642,0.5773183847452523,11.878006932143775,3.9530483815041855,4.238827477190601
1,kl,0.021544346900318822,1.0,1.0,0.1,0.5,0.2,4.6644882541455726,0.21400064797892782,0.4626020406125851,0.011529073238313573,0.7733496756160885,8.635869680049945,2.706076373658423,2.9091510089263313
1,kl,0.046415888336127725,1.0,1.0,0.1,0.5,0.2,4.674553819859735,0.2066041772324096,0.4545373221556285,0.011026959902981382,1.0671867949416003,6.243845929208512,1.9479474842928088,2.087461800548174
1,kl,0.09999999999999999,1.0,1.0,0.1,0.5,0.2,4.683881703140944,0.1986211138062178,0.4456692874836876,0.01053742277691454,1.5489786909633743,4.444173899031606,1.500658093412242,1.590448067343052
1,mi,9.999999999999999e-06,1.0,1.0,0.1,0.5,0.2,4.7013357631440265,0.18071601845427585,0.42510706704814477,0.010382709907439036,0.12114208816986823,473.1911041297471,441.0757810333662,441.13042963405815
1,mi,1.8957356524063752e-05,1.0,1.0,0.1,0.5,0.2,4.696752315981812,0.18273902453495,0.4274798527825025,0.010497677544113012,0.07233129626420287,450.87736945051716,396.8165386059002,396.91459488166447
1,mi,3.5938136638046256e-05,1.0,1.0,0.1,0.5,0.2,4.689295875553279,0.18608234349644856,0.4313726271988622,0.010687202934848936,0.0476866832495689,412.5479913284884,329.8418661224712,329.99153345732077
1,mi,6.812920690579608e-05,1.0,1.0,0.1,0.5,0.2,4.678744324917531,0.1910168119269051,0.4370547012982529,0.010964813175705952,0.03698907232239652,351.98487661520534,243.91715115283554,244.08483211527297
