V_prior,alpha_prior,beta_prior,eps_fixed,world_EIGs,rmse,r2
1.0,10.0,0.1,0.8,0.001,4.294553499059736,0.2808258840510966
1.0,10.0,0.1,0.8,0.002154434690031882,4.2968506355170515,0.27900945054857884
1.0,10.0,0.1,0.8,0.004641588833612777,4.2980796414002675,0.2780452461304226
1.0,10.0,0.1,0.8,0.01,4.2986924983262815,0.27756626196202694
1.0,10.0,0.1,0.8,0.021544346900318822,4.298987022916843,0.2773364891540967
1.0,10.0,0.1,0.8,0.046415888336127774,4.29912600112335,0.27722815754897334
1.0,10.0,0.1,0.8,0.1,4.2991910096306025,0.27717750437980027
1.0,10.0,1.0,0.1,0.0001,4.611327203181007,0.057263451687660165
1.0,10.0,1.0,0.1,0.00021544346900318845,4.607717010715931,0.059545717984640284
1.0,10.0,1.0,0.1,0.00046415888336127773,4.607803120576002,0.059475377352257434
1.0,10.0,1.0,0.1,0.001,4.617199493829193,0.0533129007845016
1.0,10.0,1.0,0.1,0.002154434690031882,4.63284112304599,0.04304316568042662
1.0,10.0,1.0,0.1,0.004641588833612777,4.6465818920391335,0.03404589635751009
1.0,10.0,1.0,0.1,0.01,4.655204949955639,0.028422877083615957
1.0,10.0,1.0,0.1,0.021544346900318822,4.6597844648725015,0.0254471018694606
1.0,10.0,1.0,0.1,0.046415888336127774,4.662040047796646,0.02398472069589962
1.0,10.0,1.0,0.1,0.1,4.663115096695378,0.02328858294302388
1.0,10.0,1.0,0.2,0.0001,4.54821911327831,0.09871963644744036
1.0,10.0,1.0,0.2,0.00021544346900318845,4.539672826469363,0.10453286058242278
1.0,10.0,1.0,0.2,0.00046415888336127773,4.532151692692003,0.10968276746924058
1.0,10.0,1.0,0.2,0.001,4.528116903327175,0.11245833092761641
1.0,10.0,1.0,0.2,0.002154434690031882,4.533422728522976,0.1088073668045637
1.0,10.0,1.0,0.2,0.004641588833612777,4.552674222103355,0.09560303414878218
1.0,10.0,1.0,0.2,0.01,4.578617871014324,0.07789190398233385
1.0,10.0,1.0,0.2,0.021544346900318822,4.5997856095526135,0.0635111843860041
1.0,10.0,1.0,0.2,0.046415888336127774,4.612702762556191,0.054772816968618375
1.0,10.0,1.0,0.2,0.1,4.619499373821267,0.050188750295247594
1.0,10.0,1.0,0.3,0.0001,4.484059353357462,0.14318175566203525
1.0,10.0,1.0,0.3,0.00021544346900318845,4.4742498250953355,0.1501222040830244
1.0,10.0,1.0,0.3,0.00046415888336127773,4.466854017133455,0.15536738122277272
1.0,10.0,1.0,0.3,0.001,4.4646990435104374,0.1568815566250842
1.0,10.0,1.0,0.3,0.002154434690031882,4.47246234009611,0.1513588680905608
1.0,10.0,1.0,0.3,0.004641588833612777,4.494780881943313,0.13566968117948994
1.0,10.0,1.0,0.3,0.01,4.527842087939463,0.11265003310101512
1.0,10.0,1.0,0.3,0.021544346900318822,4.558803422553727,0.09124055204721311
1.0,10.0,1.0,0.3,0.046415888336127774,4.579695905018237,0.07686553131471792
1.0,10.0,1.0,0.3,0.1,4.591317434334153,0.06889700727339942
1.0,10.0,1.0,0.5,0.0001,4.381214659453818,0.21689254293477275
1.0,10.0,1.0,0.5,0.00021544346900318845,4.377809151830988,0.2192662078358704
1.0,10.0,1.0,0.5,0.00046415888336127773,4.381155504173353,0.2166817352495585
1.0,10.0,1.0,0.5,0.001,4.394923719719786,0.20657388460069487
1.0,10.0,1.0,0.5,0.002154434690031882,4.422132098966329,0.18699516542601313
1.0,10.0,1.0,0.5,0.004641588833612777,4.460854654369823,0.15955061949883867
1.0,10.0,1.0,0.5,0.01,4.501422893795605,0.13109555229818773
1.0,10.0,1.0,0.5,0.021544346900318822,4.53314043475057,0.10899166425225329
1.0,10.0,1.0,0.5,0.046415888336127774,4.552854794205743,0.09530753128427903
1.0,10.0,1.0,0.5,0.1,4.563465537113448,0.08796013960006742
1.0,10.0,1.0,0.8,0.0001,4.291546192190786,0.28192346363858795
1.0,10.0,1.0,0.8,0.00021544346900318845,4.3070812338887645,0.2700346090567554
1.0,10.0,1.0,0.8,0.00046415888336127773,4.334485622867842,0.24973367139963995
1.0,10.0,1.0,0.8,0.001,4.373150000618962,0.22174258377593048
1.0,10.0,1.0,0.8,0.002154434690031882,4.416861114442813,0.1905969691223289
1.0,10.0,1.0,0.8,0.004641588833612777,4.4559530611073885,0.16301395277940495
1.0,10.0,1.0,0.8,0.01,4.483916482298645,0.14339059421478748
1.0,10.0,1.0,0.8,0.021544346900318822,4.500643075990732,0.1316867234296124
1.0,10.0,1.0,0.8,0.046415888336127774,4.5095281029917,0.12547905058168177
1.0,10.0,1.0,0.8,0.1,4.5139390704707925,0.12239956693645665
1.0,10.0,10.0,0.1,0.0001,4.607534550409831,0.058268369932699515
1.0,10.0,10.0,0.1,0.00021544346900318845,4.616928512747917,0.05188236908123777
1.0,10.0,10.0,0.1,0.00046415888336127773,4.621521928247178,0.04876491245936361
1.0,10.0,10.0,0.1,0.001,4.62370327813165,0.04728583984430077
1.0,10.0,10.0,0.1,0.002154434690031882,4.624726215328761,0.04659255847059977
1.0,10.0,10.0,0.1,0.004641588833612777,4.625203249437897,0.04626932872242007
1.0,10.0,10.0,0.1,0.01,4.625425146863865,0.04611899118913236
1.0,10.0,10.0,0.1,0.021544346900318822,4.625528245219458,0.04604914463318233
1.0,10.0,10.0,0.1,0.046415888336127774,4.625576121338161,0.046016710524131886
1.0,10.0,10.0,0.1,0.1,4.625598348218972,0.04600165288551665
1.0,10.0,10.0,0.2,0.0001,4.529735154304189,0.11138051689143252
1.0,10.0,10.0,0.2,0.00021544346900318845,4.56532145782968,0.08695237410166595
1.0,10.0,10.0,0.2,0.00046415888336127773,4.591292748862337,0.06917079467268065
1.0,10.0,10.0,0.2,0.001,4.6060491483655674,0.05909551085891929
1.0,10.0,10.0,0.2,0.002154434690031882,4.613521825561978,0.054004293312269906
1.0,10.0,10.0,0.2,0.004641588833612777,4.617123934961666,0.05155335348228747
1.0,10.0,10.0,0.2,0.01,4.618824190763796,0.0503972770519039
1.0,10.0,10.0,0.2,0.021544346900318822,4.619619404713989,0.049856764524372287
1.0,10.0,10.0,0.2,0.046415888336127774,4.619989799780386,0.04960504616774755
1.0,10.0,10.0,0.2,0.1,4.620161998816016,0.04948802984150694
1.0,10.0,10.0,0.3,0.0001,4.476150900593562,0.14840552527814643
1.0,10.0,10.0,0.3,0.00021544346900318845,4.500755753126379,0.13135850958370407
1.0,10.0,10.0,0.3,0.00046415888336127773,4.539217492541517,0.10480023830618035
1.0,10.0,10.0,0.3,0.001,4.572108377848416,0.08215599211406362
1.0,10.0,10.0,0.3,0.002154434690031882,4.592386835470932,0.0682363704762228
1.0,10.0,10.0,0.3,0.004641588833612777,4.603045213043525,0.06093832701859667
1.0,10.0,10.0,0.3,0.01,4.60826632868709,0.0573690987861424
1.0,10.0,10.0,0.3,0.021544346900318822,4.610748110263156,0.05567404255239558
1.0,10.0,10.0,0.3,0.046415888336127774,4.6119124737675,0.05487914447674771
1.0,10.0,10.0,0.3,0.1,4.612455580196027,0.05450845337141895
1.0,10.0,10.0,0.5,0.0001,4.427965226405181,0.18253547579711235
1.0,10.0,10.0,0.5,0.00021544346900318845,4.431248268583161,0.18025647839901635
1.0,10.0,10.0,0.5,0.00046415888336127773,4.451223595467043,0.16618416723802387
1.0,10.0,10.0,0.5,0.001,4.491586894797592,0.137928904373616
1.0,10.0,10.0,0.5,0.002154434690031882,4.534226348417723,0.10823623430519948
1.0,10.0,10.0,0.5,0.004641588833612777,4.564163917403077,0.08746878668782979
1.0,10.0,10.0,0.5,0.01,4.580966173297367,0.07584813324027224
1.0,10.0,10.0,0.5,0.021544346900318822,4.589445589022344,0.06999567049597755
1.0,10.0,10.0,0.5,0.046415888336127774,4.593529517445319,0.06718030431107497
1.0,10.0,10.0,0.5,0.1,4.595456840719993,0.06585247279376456
1.0,10.0,10.0,0.8,0.0001,4.365525871127201,0.22770774823616396
1.0,10.0,10.0,0.8,0.00021544346900318845,4.369885678535546,0.22466261229326984
1.0,10.0,10.0,0.8,0.00046415888336127773,4.385395347421425,0.21352294760100665
1.0,10.0,10.0,0.8,0.001,4.4199762532492,0.18879422055018136
1.0,10.0,10.0,0.8,0.002154434690031882,4.46960510277189,0.1536658875017008
1.0,10.0,10.0,0.8,0.004641588833612777,4.515573126298198,0.12136685508740534
1.0,10.0,10.0,0.8,0.01,4.546272876378056,0.09989483312111773
1.0,10.0,10.0,0.8,0.021544346900318822,4.5631990809180465,0.08809210735216795
1.0,10.0,10.0,0.8,0.046415888336127774,4.571690834334101,0.08218183272512997
1.0,10.0,10.0,0.8,0.1,4.575772752954562,0.07934374010057377
2.0,0.1,0.1,0.1,0.0001,3.9419946072000744,0.5905445937920847
2.0,0.1,0.1,0.1,0.00021544346900318845,3.947584062332961,0.5863475729021628
2.0,0.1,0.1,0.1,0.00046415888336127773,3.954269572620417,0.5812403051743805
2.0,0.1,0.1,0.1,0.001,3.9617097533999974,0.5753206903984891
2.0,0.1,0.1,0.1,0.002154434690031882,3.968712237730151,0.5698202195729075
2.0,0.1,0.1,0.1,0.004641588833612777,3.975854829012474,0.5660341756644638
2.0,0.1,0.1,0.1,0.01,3.984584848530601,0.5633357986936808
2.0,0.1,0.1,0.1,0.021544346900318822,3.9937191006366155,0.5608118932920985
2.0,0.1,0.1,0.1,0.046415888336127774,4.000990738008228,0.5586278960777807
2.0,0.1,0.1,0.1,0.1,4.005616447901688,0.5571239682257283
2.0,0.1,0.1,0.2,0.0001,4.1613294940688705,0.4283120258557751
2.0,0.1,0.1,0.2,0.00021544346900318845,4.241302788266076,0.36687412960333593
2.0,0.1,0.1,0.2,0.00046415888336127773,4.3570847367226495,0.2757540229348324
2.0,0.1,0.1,0.2,0.001,4.504348777039451,0.15613983850492325
2.0,0.1,0.1,0.2,0.002154434690031882,4.635846125233405,0.04558583594877147
2.0,0.1,0.1,0.2,0.004641588833612777,4.687086223553893,0.0008102415076034312
2.0,0.1,0.1,0.2,0.01,4.67544251041313,0.009566692107745313
2.0,0.1,0.1,0.2,0.021544346900318822,4.654915912422631,0.026179622207457825
2.0,0.1,0.1,0.2,0.046415888336127774,4.642557401835377,0.03616994034492377
2.0,0.1,0.1,0.2,0.1,4.636567485792995,0.040991180644804
2.0,0.1,0.1,0.3,0.0001,4.677595148710763,0.011737898821154053
2.0,0.1,0.1,0.3,0.00021544346900318845,4.6570155736174375,0.023031179619789753
2.0,0.1,0.1,0.3,0.00046415888336127773,4.511407903622578,0.13819587968989008
2.0,0.1,0.1,0.3,0.001,4.349876575322881,0.26313128842723205
2.0,0.1,0.1,0.3,0.002154434690031882,4.231123577350788,0.3507720365519473
2.0,0.1,0.1,0.3,0.004641588833612777,4.157104898699091,0.4018278307935091
2.0,0.1,0.1,0.3,0.01,4.116364003361412,0.42729703384610074
2.0,0.1,0.1,0.3,0.021544346900318822,4.096882082639292,0.4379533170629535
2.0,0.1,0.1,0.3,0.046415888336127774,4.088483384349712,0.44184536336033015
2.0,0.1,0.1,0.3,0.1,4.0849605951554375,0.4432130850781509
2.0,0.1,0.1,0.5,0.0001,4.176832219637135,0.3880060546146291
2.0,0.1,0.1,0.5,0.00021544346900318845,4.1124336489958395,0.43355636216142474
2.0,0.1,0.1,0.5,0.00046415888336127773,4.072068968222734,0.46007131752430475
2.0,0.1,0.1,0.5,0.001,4.049508937635998,0.4722572989824136
2.0,0.1,0.1,0.5,0.002154434690031882,4.043208224687363,0.4716217191304087
2.0,0.1,0.1,0.5,0.004641588833612777,4.053395023107224,0.45911221456892287
2.0,0.1,0.1,0.5,0.01,4.075180307169655,0.4396018103267396
2.0,0.1,0.1,0.5,0.021544346900318822,4.097823543704769,0.42115296221632204
2.0,0.1,0.1,0.5,0.046415888336127774,4.114100160934024,0.40841000042572884
2.0,0.1,0.1,0.5,0.1,4.1235533211216495,0.4011407013659804
2.0,0.1,0.1,0.8,0.0001,4.036820558418798,0.48266786441234655
2.0,0.1,0.1,0.8,0.00021544346900318845,4.031598327475791,0.48286701641477464
2.0,0.1,0.1,0.8,0.00046415888336127773,4.037406649647119,0.47417191144493764
2.0,0.1,0.1,0.8,0.001,4.057605895464431,0.45474912290475417
2.0,0.1,0.1,0.8,0.002154434690031882,4.093684549907548,0.4246684664598637
2.0,0.1,0.1,0.8,0.004641588833612777,4.139452386903639,0.38927820122229434
2.0,0.1,0.1,0.8,0.01,4.181910732426788,0.35774478829278034
2.0,0.1,0.1,0.8,0.021544346900318822,4.211975960014036,0.335854364732341
2.0,0.1,0.1,0.8,0.046415888336127774,4.229552679674801,0.32317384246166114
2.0,0.1,0.1,0.8,0.1,4.238721944355963,0.3165863683431154
2.0,0.1,1.0,0.1,0.0001,3.9436922711185165,0.5499855598765399
2.0,0.1,1.0,0.1,0.00021544346900318845,3.938296595101355,0.5589831025937192
2.0,0.1,1.0,0.1,0.00046415888336127773,3.9373598562084293,0.5640124202717567
2.0,0.1,1.0,0.1,0.001,3.9380682438618244,0.5662571113421635
2.0,0.1,1.0,0.1,0.002154434690031882,3.938818277632212,0.5672046105584444
2.0,0.1,1.0,0.1,0.004641588833612777,3.93928333444301,0.5676117994523562
2.0,0.1,1.0,0.1,0.01,3.939527582718074,0.5677922174210007
2.0,0.1,1.0,0.1,0.021544346900318822,3.9396474209683685,0.5678739361967863
2.0,0.1,1.0,0.1,0.046415888336127774,3.9397044753672494,0.5679114122190914
2.0,0.1,1.0,0.1,0.1,3.93973126961224,0.5679287072418184
2.0,0.1,1.0,0.2,0.0001,3.9600913196874097,0.5289621131498016
2.0,0.1,1.0,0.2,0.00021544346900318845,3.9597947707255057,0.5283381016566863
2.0,0.1,1.0,0.2,0.00046415888336127773,3.953265210783815,0.5338054983141923
2.0,0.1,1.0,0.2,0.001,3.9444699017889304,0.5426396546553477
2.0,0.1,1.0,0.2,0.002154434690031882,3.9385235122927784,0.5496262178579537
2.0,0.1,1.0,0.2,0.004641588833612777,3.935575176967613,0.5536648291083804
2.0,0.1,1.0,0.2,0.01,3.934254653733029,0.5557098567100752
2.0,0.1,1.0,0.2,0.021544346900318822,3.933668440124034,0.5566929092544782
2.0,0.1,1.0,0.2,0.046415888336127774,3.93340429418019,0.5571559731174667
2.0,0.1,1.0,0.2,0.1,3.9332836532655486,0.5573723013010906
2.0,0.1,1.0,0.3,0.0001,3.965317625413199,0.5185123709275501
2.0,0.1,1.0,0.3,0.00021544346900318845,3.970133273702036,0.5127732022393559
2.0,0.1,1.0,0.3,0.00046415888336127773,3.975787211399558,0.5063145599546778
2.0,0.1,1.0,0.3,0.001,3.976331054931545,0.5043879739734453
2.0,0.1,1.0,0.3,0.002154434690031882,3.970798269124634,0.5080884038248303
2.0,0.1,1.0,0.3,0.004641588833612777,3.9644941174530794,0.5129642041755837
2.0,0.1,1.0,0.3,0.01,3.9602196994885723,0.5164221333634672
2.0,0.1,1.0,0.3,0.021544346900318822,3.957869473910206,0.5183638845244852
2.0,0.1,1.0,0.3,0.046415888336127774,3.9566912300287136,0.5193474330882489
2.0,0.1,1.0,0.3,0.1,3.9561246446995275,0.5198227467568102
2.0,0.1,1.0,0.5,0.0001,4.034410778128283,0.4489844509719325
2.0,0.1,1.0,0.5,0.00021544346900318845,4.11601575504365,0.38782365525006685
2.0,0.1,1.0,0.5,0.00046415888336127773,4.2855024414661695,0.2757750239628294
2.0,0.1,1.0,0.5,0.001,4.546985752818533,0.12396469477658979
2.0,0.1,1.0,0.5,0.002154434690031882,4.748534952577236,0.027232851045042698
2.0,0.1,1.0,0.5,0.004641588833612777,4.827775647945538,0.002204228754594662
2.0,0.1,1.0,0.5,0.01,4.852265214975098,0.00010200952337947843
2.0,0.1,1.0,0.5,0.021544346900318822,4.860372520308819,0.001292332408735987
2.0,0.1,1.0,0.5,0.046415888336127774,4.863435035957041,0.0022719637695188624
2.0,0.1,1.0,0.5,0.1,4.864709792334684,0.0028118052874041496
2.0,0.1,1.0,0.8,0.0001,4.36861578009789,0.3746372691374569
2.0,0.1,1.0,0.8,0.00021544346900318845,4.192360011824825,0.4662478988376182
2.0,0.1,1.0,0.8,0.00046415888336127773,4.11602884447246,0.49942635863039464
2.0,0.1,1.0,0.8,0.001,4.079350150003439,0.5118697952200004
2.0,0.1,1.0,0.8,0.002154434690031882,4.062580503139766,0.514361186369318
2.0,0.1,1.0,0.8,0.004641588833612777,4.056876950088293,0.5120932713947323
2.0,0.1,1.0,0.8,0.01,4.0560268164728726,0.5088920912745573
2.0,0.1,1.0,0.8,0.021544346900318822,4.056456443143784,0.5065305927039113
2.0,0.1,1.0,0.8,0.046415888336127774,4.056919978713893,0.5051680042836875
2.0,0.1,1.0,0.8,0.1,4.0572045213717445,0.5044671765273201
2.0,0.1,10.0,0.1,0.0001,4.745490133994235,0.00011811540927986841
2.0,0.1,10.0,0.1,0.00021544346900318845,4.745272505451863,0.00012839923073043873
2.0,0.1,10.0,0.1,0.00046415888336127773,4.745170294395853,0.00013339304388370146
2.0,0.1,10.0,0.1,0.001,4.745122590917724,0.000135759786544686
2.0,0.1,10.0,0.1,0.002154434690031882,4.745100392276065,0.00013686898376546477
2.0,0.1,10.0,0.1,0.004641588833612777,4.745090076339789,0.0001373861361416571
2.0,0.1,10.0,0.1,0.01,4.74508528546434,0.00013762667578700935
2.0,0.1,10.0,0.1,0.021544346900318822,4.745083061169129,0.00013773843194293583
2.0,0.1,10.0,0.1,0.046415888336127774,4.745082028610452,0.00013779032776568758
2.0,0.1,10.0,0.1,0.1,4.745081549346379,0.0001378144210344335
2.0,0.1,10.0,0.2,0.0001,4.740684968269212,0.00031862333994100734
2.0,0.1,10.0,0.2,0.00021544346900318845,4.739639988994815,0.00020892386204082278
2.0,0.1,10.0,0.2,0.00046415888336127773,4.73911166097554,0.00016114483384089987
2.0,0.1,10.0,0.2,0.001,4.7388560250892375,0.00014003661833402836
2.0,0.1,10.0,0.2,0.002154434690031882,4.738735004293822,0.00013051681282753603
2.0,0.1,10.0,0.2,0.004641588833612777,4.738678308800637,0.00012616314376085505
2.0,0.1,10.0,0.2,0.01,4.738651879144838,0.00012415690180831975
2.0,0.1,10.0,0.2,0.021544346900318822,4.738639586901292,0.00012322887715312668
2.0,0.1,10.0,0.2,0.046415888336127774,4.738633876013602,0.00012279881916147474
2.0,0.1,10.0,0.2,0.1,4.738631224106723,0.00012259935375892177
2.0,0.1,10.0,0.3,0.0001,4.728714311730074,0.004158568717139986
2.0,0.1,10.0,0.3,0.00021544346900318845,4.727883100476108,0.003135595172551203
2.0,0.1,10.0,0.3,0.00046415888336127773,4.7274270088510075,0.0025555475187506948
2.0,0.1,10.0,0.3,0.001,4.727188545207676,0.0022654533888852744
2.0,0.1,10.0,0.3,0.002154434690031882,4.727070131819628,0.0021269371870802447
2.0,0.1,10.0,0.3,0.004641588833612777,4.727013250816272,0.002061907324010731
2.0,0.1,10.0,0.3,0.01,4.726986407073621,0.002031576156364501
2.0,0.1,10.0,0.3,0.021544346900318822,4.7269738490726985,0.0020174672793708097
2.0,0.1,10.0,0.3,0.046415888336127774,4.72696799868898,0.0020109121021752658
2.0,0.1,10.0,0.3,0.1,4.726965278522737,0.0020078680894891356
2.0,0.1,10.0,0.5,0.0001,4.671682745186994,0.031122716645766824
2.0,0.1,10.0,0.5,0.00021544346900318845,4.675188024548147,0.027374395724879194
2.0,0.1,10.0,0.5,0.00046415888336127773,4.680518414646494,0.022758942617805245
2.0,0.1,10.0,0.5,0.001,4.684480615356303,0.019476137999902363
2.0,0.1,10.0,0.5,0.002154434690031882,4.686732054341479,0.01763622100784701
2.0,0.1,10.0,0.5,0.004641588833612777,4.687873548253341,0.016707949766849514
2.0,0.1,10.0,0.5,0.01,4.688424630580757,0.01626067215694497
2.0,0.1,10.0,0.5,0.021544346900318822,4.688685020704655,0.01604950318171727
2.0,0.1,10.0,0.5,0.046415888336127774,4.688806875073619,0.01595071845784127
2.0,0.1,10.0,0.5,0.1,4.688863648589872,0.015904700919704102
2.0,0.1,10.0,0.8,0.0001,4.552305865680685,0.09946676685827027
2.0,0.1,10.0,0.8,0.00021544346900318845,4.553513117577134,0.09821639597979784
2.0,0.1,10.0,0.8,0.00046415888336127773,4.568328171829593,0.08800100441513145
2.0,0.1,10.0,0.8,0.001,4.587253215120204,0.0751050725621542
2.0,0.1,10.0,0.8,0.002154434690031882,4.6014425930109715,0.06545407046956257
2.0,0.1,10.0,0.8,0.004641588833612777,4.609683420037016,0.059852228662315946
2.0,0.1,10.0,0.8,0.01,4.613923602861936,0.056970813187420054
2.0,0.1,10.0,0.8,0.021544346900318822,4.615987016593795,0.055568879293600375
2.0,0.1,10.0,0.8,0.046415888336127774,4.616965857515822,0.05490389537496788
2.0,0.1,10.0,0.8,0.1,4.617424792349663,0.05459212906960073
2.0,1.0,0.1,0.1,0.0001,4.1729572491085385,0.45670086668075127
2.0,1.0,0.1,0.1,0.00021544346900318845,4.192065108034283,0.4429457099072282
2.0,1.0,0.1,0.1,0.00046415888336127773,4.214815733611694,0.4263629891870178
2.0,1.0,0.1,0.1,0.001,4.240833272000407,0.4071400900981272
2.0,1.0,0.1,0.1,0.002154434690031882,4.266960014235905,0.3875398345953398
2.0,1.0,0.1,0.1,0.004641588833612777,4.2851454275430605,0.3736947256349093
2.0,1.0,0.1,0.1,0.01,4.289374938692813,0.37063027275184035
2.0,1.0,0.1,0.1,0.021544346900318822,4.2840818256348605,0.3752309097622446
2.0,1.0,0.1,0.1,0.046415888336127774,4.277136704933804,0.38122447977327933
2.0,1.0,0.1,0.1,0.1,4.272189361068319,0.3855370168319222
2.0,1.0,0.1,0.2,0.0001,4.578913403036315,0.13211077548219516
2.0,1.0,0.1,0.2,0.00021544346900318845,4.642589991286545,0.07272321873736716
2.0,1.0,0.1,0.2,0.00046415888336127773,4.689943406857711,0.023237319069050782
2.0,1.0,0.1,0.2,0.001,4.702853721215204,0.00042908489179470946
2.0,1.0,0.1,0.2,0.002154434690031882,4.676553020986688,0.011126253959969704
2.0,1.0,0.1,0.2,0.004641588833612777,4.6301226144415555,0.04135180458752473
2.0,1.0,0.1,0.2,0.01,4.591174519840361,0.0685291980148166
2.0,1.0,0.1,0.2,0.021544346900318822,4.570363456134485,0.08323123311966152
2.0,1.0,0.1,0.2,0.046415888336127774,4.561995317015049,0.08912424064647079
2.0,1.0,0.1,0.2,0.1,4.559007468164793,0.09121325408631346
2.0,1.0,0.1,0.3,0.0001,4.651636573793468,0.026818921752253932
2.0,1.0,0.1,0.3,0.00021544346900318845,4.576470920176959,0.07917428482703803
2.0,1.0,0.1,0.3,0.00046415888336127773,4.488683254844319,0.1434947786790991
2.0,1.0,0.1,0.3,0.001,4.407682734397291,0.20342164414119684
2.0,1.0,0.1,0.3,0.002154434690031882,4.346062298677115,0.24834967479924572
2.0,1.0,0.1,0.3,0.004641588833612777,4.309618842462319,0.27375616363302596
2.0,1.0,0.1,0.3,0.01,4.297834528252187,0.2807298884252076
2.0,1.0,0.1,0.3,0.021544346900318822,4.301738595097389,0.2766646864983598
2.0,1.0,0.1,0.3,0.046415888336127774,4.309750405769178,0.2701716005904147
2.0,1.0,0.1,0.3,0.1,4.315956775713692,0.2653463712062743
2.0,1.0,0.1,0.5,0.0001,4.276366802071211,0.30128655725831527
2.0,1.0,0.1,0.5,0.00021544346900318845,4.230642700231603,0.3343707389684506
2.0,1.0,0.1,0.5,0.00046415888336127773,4.200714815787484,0.35489147954489464
2.0,1.0,0.1,0.5,0.001,4.188014716467383,0.3619291173246829
2.0,1.0,0.1,0.5,0.002154434690031882,4.194308045474074,0.3547850519682326
2.0,1.0,0.1,0.5,0.004641588833612777,4.21784887003466,0.33563931765068156
2.0,1.0,0.1,0.5,0.01,4.249085070992388,0.31190684656612333
2.0,1.0,0.1,0.5,0.021544346900318822,4.276043938220181,0.29199927790428937
2.0,1.0,0.1,0.5,0.046415888336127774,4.293665998620484,0.2791524869733235
2.0,1.0,0.1,0.5,0.1,4.303415707292477,0.2720860899266278
2.0,1.0,0.1,0.8,0.0001,4.136257634255744,0.4020062149055613
2.0,1.0,0.1,0.8,0.00021544346900318845,4.139410092507436,0.39710395601351134
2.0,1.0,0.1,0.8,0.00046415888336127773,4.1582105804032885,0.3806413505337956
2.0,1.0,0.1,0.8,0.001,4.193131950286922,0.3530480457520553
2.0,1.0,0.1,0.8,0.002154434690031882,4.238231618182697,0.3191784452301103
2.0,1.0,0.1,0.8,0.004641588833612777,4.281578078249464,0.2875148265104119
2.0,1.0,0.1,0.8,0.01,4.3136289951668765,0.264427712699162
2.0,1.0,0.1,0.8,0.021544346900318822,4.333025608551994,0.2505472302265384
2.0,1.0,0.1,0.8,0.046415888336127774,4.343361855502884,0.24317256155353156
2.0,1.0,0.1,0.8,0.1,4.348496860098651,0.23951384760464622
2.0,1.0,1.0,0.1,0.0001,3.9003853273574243,0.5879804220650444
2.0,1.0,1.0,0.1,0.00021544346900318845,3.9000321387039465,0.5918665909555091
2.0,1.0,1.0,0.1,0.00046415888336127773,3.9012692931957984,0.5945748936667579
2.0,1.0,1.0,0.1,0.001,3.9028117449558004,0.5959195496792873
2.0,1.0,1.0,0.1,0.002154434690031882,3.9039000303075615,0.5965135908563438
2.0,1.0,1.0,0.1,0.004641588833612777,3.9045118620951076,0.596773360787924
2.0,1.0,1.0,0.1,0.01,3.90482221227816,0.5968891965822702
2.0,1.0,1.0,0.1,0.021544346900318822,3.9049723238477494,0.5969417906601018
2.0,1.0,1.0,0.1,0.046415888336127774,3.905043345205746,0.5969659339049055
2.0,1.0,1.0,0.1,0.1,3.9050766044581406,0.5969770806246678
2.0,1.0,1.0,0.2,0.0001,3.8831194463795953,0.5932900180548977
2.0,1.0,1.0,0.2,0.00021544346900318845,3.8805913501758473,0.5936748930574571
2.0,1.0,1.0,0.2,0.00046415888336127773,3.87796825195491,0.5948536896286982
2.0,1.0,1.0,0.2,0.001,3.8753520043512304,0.5976656664110731
2.0,1.0,1.0,0.2,0.002154434690031882,3.873562765701659,0.6006005720030597
2.0,1.0,1.0,0.2,0.004641588833612777,3.8726789801874837,0.602582561498599
2.0,1.0,1.0,0.2,0.01,3.8722991296087885,0.6036715497180845
2.0,1.0,1.0,0.2,0.021544346900318822,3.8721382154479054,0.6042168228254309
2.0,1.0,1.0,0.2,0.046415888336127774,3.8720681083416997,0.6044787804016645
2.0,1.0,1.0,0.2,0.1,3.8720367047860815,0.604602304608769
2.0,1.0,1.0,0.3,0.0001,3.8420198152346847,0.6130888687266434
2.0,1.0,1.0,0.3,0.00021544346900318845,3.8287173784226214,0.6178769147168541
2.0,1.0,1.0,0.3,0.00046415888336127773,3.8138435556666668,0.6223394873242298
2.0,1.0,1.0,0.3,0.001,3.8019278537164594,0.6246109854964753
2.0,1.0,1.0,0.3,0.002154434690031882,3.795127109508932,0.625356228121896
2.0,1.0,1.0,0.3,0.004641588833612777,3.791534405777436,0.6259779627586142
2.0,1.0,1.0,0.3,0.01,3.789607720027985,0.6265508978051633
2.0,1.0,1.0,0.3,0.021544346900318822,3.7886132624880275,0.6269310569739533
2.0,1.0,1.0,0.3,0.046415888336127774,3.788123130715584,0.6271400840958234
2.0,1.0,1.0,0.3,0.1,3.787888623873042,0.6272450897581663
2.0,1.0,1.0,0.5,0.0001,4.730427464501233,0.001410295278416567
2.0,1.0,1.0,0.5,0.00021544346900318845,4.423024494060625,0.2556331243908592
2.0,1.0,1.0,0.5,0.00046415888336127773,4.243511664613655,0.37774808854487457
2.0,1.0,1.0,0.5,0.001,4.168297417371431,0.4243686785211164
2.0,1.0,1.0,0.5,0.002154434690031882,4.137247504260838,0.44110697147465505
2.0,1.0,1.0,0.5,0.004641588833612777,4.126669292472353,0.4448831018628029
2.0,1.0,1.0,0.5,0.01,4.124123738316007,0.4443830110844773
